Scenario_num,b,q,meann,stdev,delta
423,0.1814076690211907,2.914480322906156,0.04025227043390515,0.00499798183652876,0.9797729566094854
435,0.1951816347124117,3.3509081735620585,0.04331987891019173,0.0030403632694248235,0.975887991927346
436,0.2011856710393542,2.775731584258325,0.04985872855701312,0.0021886982845610494,0.9523259334006056
437,0.1517406659939455,2.2056004036326944,0.012401614530776994,0.0011553985872855704,0.9693289606458124
438,0.16021695257315846,2.8665489404641766,0.026448032290615545,0.002208879919273461,0.9441019172552976
439,0.1736377396569122,2.8690716448032285,0.034762865792129165,0.0024106962663975784,0.9620131180625632
440,0.11465691220988901,3.6939959636730575,0.04303733602421796,0.002136226034308779,0.9459182643794148
441,0.10335519677093843,4.218718466195762,0.0410191725529768,0.0017164480322906155,0.979217961654894
444,0.2827699293642785,2.0769424823410696,0.024793138244197783,0.0043319878910191715,0.9557568113017154
445,0.24745206861755806,2.7353683148335017,0.04828456104944501,0.0012199798183652876,0.9367860746720484
446,0.1072401614530777,3.0557517658930373,0.02782038345105953,0.002499495459132189,0.9762916246215944
451,0.20259838546922296,3.4190211907164483,0.04848637739656912,0.003972754793138245,0.9506104944500504
454,0.10476791120080726,3.080978809283552,0.02447023208879919,0.0020070635721493447,0.9597931382441978
457,0.20613017154389507,2.9497981836528773,0.04489404641775984,0.0019626639757820393,0.975787083753784
463,0.2820635721493441,2.4528254288597378,0.04352169525731585,0.0021483350151362264,0.9677648839556005
468,0.10512108980827448,4.38773965691221,0.03399596367305752,0.004856710393541877,0.9326992936427853
479,0.1139505549949546,3.3786579212916243,0.025560040363269428,0.004307769929364279,0.9664530776992936
489,0.12066094853683147,2.8589808274470228,0.03589303733602422,0.0038879919273461148,0.9598435923309788
492,0.11112512613521697,3.6031786074672048,0.040655903128153384,0.0020756811301715443,0.9489959636730576
496,0.22096367305751768,2.384712411705348,0.03702320887991927,0.002854692230070636,0.9503077699293644
504,0.18458627648839554,2.6168012108980827,0.032986881937436936,0.003799192734611504,0.9581281533804238
512,0.173284561049445,3.4442482341069627,0.04973763874873865,0.0012684157416750757,0.9459687184661958
513,0.19836024217961654,2.097124117053481,0.02592330978809284,0.002608476286579213,0.9734157416750756
515,0.2654641775983855,2.62941473259334,0.04917255297679112,0.003787083753784057,0.9335065590312815
524,0.1436175580221998,2.1627144298688195,0.014177598385469226,0.003363269424823411,0.9730121089808276
526,0.17116548940464174,2.8917759838546924,0.030807265388496468,0.002281533804238143,0.9582795156407672
529,0.2682896064581231,2.104692230070636,0.04735620585267407,0.0010827447023208881,0.9609535822401616
531,0.3050201816347124,2.089556004036327,0.03710393541876892,0.0038193743693239147,0.9429919273461148
532,0.2534561049445005,2.182896064581231,0.04642785065590313,0.0017568113017154394,0.9465741675075682
535,0.11748234106962666,2.006306760847629,0.04505549949545914,0.003932391523713421,0.9382492431886984
537,0.16092330978809286,2.4074167507568114,0.01559031281533804,0.0034197780020181635,0.9316902119071644
544,0.23579717457114024,2.2711907164480323,0.03520686175580222,0.0027658930373360238,0.9431937436932392
546,0.1941220988900101,2.001261352169526,0.011271442986881935,0.004509586276488396,0.9633249243188698
547,0.19730070635721486,2.9699798183652875,0.045297679112008084,0.004251261352169525,0.9548486377396568
550,0.29018668012108984,2.0920787083753782,0.0267305751765893,0.004372351160443997,0.9505600403632696
553,0.1294904137235116,3.5451564076690216,0.03932391523713421,0.0032462159434914232,0.9638799192734612
554,0.22308274470232087,2.601664984863774,0.0439656912209889,0.0027860746720484355,0.9491977800201816
558,0.1210141271442987,2.281281533804238,0.014056508577194751,0.003702320887991928,0.9470787083753784
561,0.1976538849646821,2.074419778002018,0.03028254288597377,0.004041372351160444,0.9589858728557014
566,0.10441473259334008,2.742936427850656,0.024349142280524733,0.002144298688193744,0.9746266397578204
567,0.13973259334006055,2.1929868819374367,0.03246215943491424,0.002963673057517659,0.9623158425832492
568,0.1891775983854692,3.3231584258324918,0.0425933400605449,0.004626639757820383,0.9449091826437942
583,0.11818869828456105,2.5713925327951563,0.02725529767911201,0.0031937436932391525,0.9554036326942482
593,0.14432391523713425,4.110242179616549,0.044167507568113024,0.002870837537840565,0.9766448032290616
594,0.1217204843592331,2.1854187689202824,0.04404641775983855,0.0015388496468213926,0.9625681130171544
598,0.12701816347124115,2.0315338042381432,0.029878910191725533,0.0026770938446014124,0.9444550958627648
606,0.11854187689202825,2.568869828456105,0.03726538849646822,0.002511604439959637,0.9362815338042382
611,0.13408173562058529,2.9321392532795163,0.04130171543895056,0.003984863773965692,0.9430928355196772
617,0.13090312815338045,2.3922805247225023,0.01805247225025227,0.0039001009081735625,0.9709434914228052
618,0.1510343087790111,2.9220484359233097,0.04667003027245208,0.0026488395560040363,0.9651917255297678
620,0.15562563067608476,2.2964177598385467,0.02786074672048436,0.004876892028254289,0.9386024217961656
625,0.18387991927346115,3.3458627648839565,0.048203834510595366,0.0013370332996972755,0.9589354187689204
627,0.1143037336024218,2.42255297679112,0.03629667003027245,0.0012764883955600403,0.9433955600403632
628,0.27959132189707364,2.253531786074672,0.043481331987891024,0.0030645812310797177,0.9792684157416752
630,0.14114530776992934,2.8993440968718467,0.028587285570131182,0.004889001009081736,0.9300756811301716
635,0.1150100908173562,2.7681634712411705,0.02693239152371342,0.0034803229061553986,0.9679667003027244
637,0.13937941473259335,2.919525731584258,0.02511604439959637,0.001732593340060545,0.9372906155398588
643,0.14608980827447024,2.906912209889001,0.04715438950554995,0.0024712411705348136,0.9305297679112008
645,0.28877396569122105,2.3645307769929365,0.04969727547931383,0.0010988900100908174,0.9546972754793138
646,0.13125630676084765,4.251513622603431,0.04501513622603432,0.001688193743693239,0.9648385469223008
653,0.10300201816347124,2.049192734611504,0.047396569122098886,0.004380423814328961,0.9583804238143292
656,0.19482845610494454,2.23335015136226,0.04114026236125126,0.003351160443995964,0.9494500504540868
657,0.1580978809283552,2.1753279515640767,0.027658930373360244,0.0044046417759838535,0.9572704339051464
658,0.1220736629667003,2.293895055499496,0.02995963673057518,0.0020393541876892033,0.9765438950554994
659,0.22202320887991928,2.5436427850655905,0.04513622603430878,0.004069626639757821,0.9748789101917256
660,0.1859989909182644,2.59409687184662,0.028264379414732595,0.0013329969727547929,0.9738193743693242
662,0.13655398587285572,2.1198284561049445,0.01684157416750757,0.004267406659939454,0.948037336024218
663,0.1499747729566095,2.606710393541877,0.03649848637739657,0.0030201816347124122,0.9562108980827448
668,0.3149091826437941,2.160191725529768,0.04949545913218971,0.0019223007063572147,0.9426387487386478
669,0.2188446014127144,2.018920282542886,0.03900100908173562,0.003290615539858729,0.9386528758829464
670,0.10582744702320887,2.573915237134208,0.04477295660948537,0.002882946518668012,0.9484914228052472
674,0.10158930373360242,3.1062058526740666,0.037144298688193744,0.00363773965691221,0.9791675075681128
680,0.13266902119071644,2.0441473259334004,0.011675075681130171,0.003141271442986882,0.9320938446014128
685,0.15456609485368314,3.678859737638749,0.041866801210898086,0.0038314833501513616,0.9719021190716448
686,0.2139001009081736,2.0113521695257317,0.04925327951564077,0.002697275479313825,0.9658980827447023
687,0.14291120080726538,2.4427346115035315,0.014702320887991928,0.001135216952573159,0.9567658930373358
688,0.16692734611503532,2.5411200807265386,0.04933400605449042,0.004436932391523714,0.9607517658930372
689,0.19871342078708376,2.291372351160444,0.030040363269424827,0.002891019172552977,0.9788647830474267
690,0.14149848637739654,2.843844601412714,0.045418768920282536,0.004675075681130172,0.9757366296670028
696,0.21849142280524725,2.483097880928355,0.029556004036326945,0.0034561049445005045,0.9592885973763876
701,0.18705852674066606,3.1818869828456107,0.04788092835519678,0.003956609485368315,0.9490968718466196
710,0.18352674066599395,3.5047931382441977,0.0472351160443996,0.0036014127144298686,0.9493491422805248
715,0.1743440968718466,2.0718970736629667,0.01970736629667004,0.0010302724520686176,0.9516700302724521
717,0.2460393541876892,2.2156912209889,0.024510595358224016,0.00268920282542886,0.9310847628657922
719,0.18034813319878912,3.06079717457114,0.03835519677093845,0.002604439959636731,0.944656912209889
720,0.1895307769929364,3.2247729566094856,0.04562058526740666,0.004259334006054489,0.9482896064581232
728,0.13443491422805248,3.9891523713420782,0.049616548940464175,0.004432896064581231,0.9520232088799192
730,0.19553481331987893,2.6092330978809284,0.03972754793138244,0.004077699293642785,0.9737689202825428
736,0.10865287588294653,2.3191220988900096,0.048082744702320886,0.00199899091826438,0.9786629667003028
738,0.15597880928355196,2.710141271442987,0.03807265388496468,0.0019021190716448032,0.9313874873864784
745,0.1651614530776993,2.5512108980827453,0.03048435923309788,0.004182643794147326,0.9371897073662968
747,0.32267911200807264,2.187941473259334,0.04473259334006055,0.002156407669021191,0.9561604439959636
752,0.10759334006054493,4.4709889001009095,0.04868819374369325,0.004562058526740666,0.9508123107971744
755,0.10264883955600404,3.118819374369324,0.0460242179616549,0.0010262361251261352,0.9351210898082744
756,0.1068869828456105,3.777245206861757,0.036619576185671035,0.003968718466195762,0.9466246215943492
766,0.2689959636730576,2.0643289606458124,0.046831483350151366,0.003855701311806256,0.9334561049445006
780,0.21813824419778,2.7000504540867807,0.04122098890010091,0.003298688193743693,0.9794702320887992
783,0.1376135216952573,3.6233602421796167,0.0441271442986882,0.003657921291624621,0.977401614530777
787,0.29477800201816345,2.1677598385469223,0.03427850655903128,0.003367305751765893,0.9487941473259336
789,0.13902623612512613,3.0835015136226027,0.02923309788092836,0.004731584258324925,0.9594399596367306
790,0.13478809283551968,2.689959636730575,0.03811301715438952,0.0011271442986881938,0.9460696266397578
792,0.24356710393541875,2.0163975782038346,0.02515640766902119,0.00453380423814329,0.9638294651866801
794,0.17575681130171544,2.531029263370333,0.02568113017154389,0.0046226034308779005,0.9376942482341072
806,0.1213673057517659,2.230827447023209,0.04707366296670031,0.002842583249243189,0.9478859737638752
818,0.16198284561049445,2.2131685166498487,0.013249243188698284,0.0035852674066599397,0.9321442986881938
819,0.11783551967709385,2.30146316851665,0.017891019172552976,0.0013451059535822402,0.9531836528758828
825,0.12030776992936427,3.7217457114026233,0.03653884964682138,0.003952573158425832,0.9549495459132192
827,0.11147830474268416,3.8756306760847634,0.03343087790110999,0.003980827447023209,0.9614581231079716
829,0.22237638748738647,2.4200302724520686,0.0408577194752775,0.004880928355196771,0.9317406659939456
833,0.159510595358224,2.4957114026236127,0.03609485368314834,0.0019101917255297679,0.944404641775984
834,0.2304994954591321,2.503279515640767,0.03314833501513624,0.004190716448032291,0.9608526740665994
835,0.20401109989909186,2.493188698284561,0.04251261352169526,0.0035368314833501514,0.9732643794147324
839,0.28912714429868824,2.054238143289606,0.04497477295660949,0.003738647830474268,0.9353229061553986
855,0.1725782038345106,2.828708375378405,0.04727547931382442,0.003407669021190717,0.9398637739656912
862,0.1506811301715439,3.926084762865792,0.03916246215943492,0.001260343087790111,0.9442532795156408
868,0.10900605449041373,3.315590312815338,0.049656912209889006,0.0029556004036326946,0.9435973763874874
870,0.13726034308779012,3.873107971745712,0.04037336024217962,0.0045660948536831465,0.9683198789101918
873,0.16410191725529769,2.498234106962664,0.04061553985872856,0.0030887991927346114,0.9511150353178608
874,0.1061806256306761,3.0078203834510595,0.02112008072653885,0.003548940464177599,0.9468768920282544
876,0.13549445005045407,2.256054490413724,0.035368314833501516,0.0037669021190716453,0.9540918264379414
877,0.17752270433905148,3.613269424823411,0.04775983854692231,0.0014177598385469224,0.935928355196771
881,0.33186175580221994,2.157669021190717,0.03855701311806256,0.0020918264379414736,0.9517709384460141
884,0.19200302724520688,2.6672552976791124,0.0389606458123108,0.004263370332996973,0.9475327951564076
886,0.14714934409687186,2.2232593340060545,0.043562058526740666,0.004917255297679112,0.955100908173562
891,0.12843087790111,2.9170030272452068,0.04852674066599395,0.004166498486377397,0.9636781029263368
897,0.15385973763874874,2.3241675075681134,0.018577194752774976,0.003339051463168517,0.9734661957618568
898,0.10406155398587286,3.651109989909184,0.034318869828456104,0.004521695257315843,0.951367305751766
900,0.11006559031281536,3.3862260343087787,0.042795156407669024,0.004247225025227043,0.9452623612512614
902,0.11712916246215944,3.469475277497477,0.03238143289606458,0.002249243188698284,0.9693794147325934
909,0.20683652875882946,2.1425327951564075,0.03084762865792129,0.00160343087790111,0.9301765893037336
912,0.13196266397578205,3.424066599394552,0.03528758829465187,0.004973763874873865,0.9626185671039356
924,0.12419273461150356,4.2363773965691225,0.04436932391523714,0.002979818365287589,0.9731634712411704
930,0.15491927346115034,3.4038849646821387,0.048365287588294656,0.004360242179616549,0.9793188698284558
940,0.2774722502522705,2.2610998990918265,0.03698284561049445,0.0024672048435923307,0.9443037336024218
945,0.12772452068617554,2.717709384460141,0.027214934409687183,0.001615539858728557,0.9695307769929364
946,0.10088294651866801,2.614278506559032,0.014540867810292634,0.004727547931382442,0.9572199798183652
949,0.12313319878910192,2.7782542885973767,0.03,0.0014783047426841574,0.9744248234106964
952,0.3103178607467205,2.013874873864783,0.03488395560040363,0.0021321897073662967,0.9705398587285572
954,0.1358476286579213,3.2146821392532794,0.046791120080726535,0.0034964682139253284,0.9601463168516652
955,0.1588042381432896,2.760595358224016,0.04287588294651866,0.003779011099899092,0.9771997981836528
956,0.10829969727547932,3.466952573158426,0.04097880928355197,0.0025075681130171546,0.9505095862764884
957,0.16798688193743694,2.331735620585268,0.017164480322906156,0.004993945509586277,0.9314883955600404
963,0.2160191725529768,3.0935923309788094,0.04344096871846618,0.0011473259334006055,0.9364833501513624
965,0.17222502522704342,2.243440968718466,0.019747729566094854,0.003928355196770939,0.9736175580221996
966,0.17822906155398588,3.5350655903128145,0.04687184661957619,0.003423814328960645,0.9711957618567104
969,0.17045913218970735,2.515893037336024,0.046104944500504536,0.0049212916246215935,0.9537386478304742
977,0.17716952573158426,3.0179112008072657,0.033390514631685166,0.004271442986881938,0.9761402623612512
978,0.17928859737638747,3.0734106962663974,0.04771947527749748,0.003540867810292633,0.9539404641775984
980,0.21284056508577195,2.258577194752774,0.03766902119071645,0.0037749747729566093,0.9681180625630676
981,0.17010595358224018,3.103683148335015,0.04178607467204844,0.0013168516649848636,0.9348183652875884
982,0.12595862764883956,4.309535822401614,0.0415438950554995,0.0032704339051463174,0.9391574167507568
995,0.12737134207870834,3.630928355196772,0.044006054490413726,0.003028254288597377,0.956664984863774
