Scenario_num,b,q,meann,stdev,delta,poor_reliability
27,0.31580402010050257,3.9309045226130657,0.01942713567839196,0.004212537688442212,0.9432412060301508,n
28,0.20675879396984925,4.094221105527638,0.0279497487437186,0.002908668341708543,0.9333919597989949,n
29,0.4093718592964825,3.7977386934673367,0.03615075376884423,0.0006000251256281407,0.9520351758793969,n
30,0.2078140703517588,2.2851758793969847,0.03217085427135679,0.0038854020100502523,0.9613819095477388,y
31,0.265854271356784,4.3304020100502525,0.0207537688442211,0.0023385175879396987,0.9489195979899496,n
32,0.1427386934673367,3.5087939698492465,0.015849246231155783,0.0008290201005025128,0.9519346733668342,n
33,0.23665829145728645,3.488693467336684,0.0343819095477387,0.0017730402010050254,0.9709798994974874,n
34,0.3963567839195979,3.1092964824120606,0.038000000000000006,0.0021188693467336693,0.9518844221105528,n
35,0.4055025125628141,4.471105527638192,0.04061306532663317,0.003366658291457287,0.9508291457286432,n
36,0.3889698492462311,3.8505025125628154,0.018100502512562816,0.0028432412060301515,0.9301256281407037,n
37,0.22118090452261308,3.2273869346733672,0.035306532663316584,0.004170477386934674,0.9636934673366834,n
38,0.4097236180904523,4.360552763819095,0.03008040201005025,0.002104849246231156,0.9609798994974874,n
39,0.40585427135678404,2.7148241206030153,0.035386934673366836,0.00190856783919598,0.9740954773869348,n
40,0.4445477386934674,2.013819095477387,0.0425427135678392,0.0043807788944723635,0.9764070351758792,n
41,0.3840452261306533,4.2298994974874375,0.027628140703517587,0.0020300753768844227,0.9496231155778896,n
42,0.38861809045226137,2.260050251256281,0.039728643216080405,0.0026983668341708546,0.94213567839196,n
43,0.2468592964824121,3.908291457286433,0.011869346733668342,0.0025534924623115585,0.95821608040201,n
44,0.19304020100502514,2.3680904522613067,0.04467336683417086,0.0010767085427135679,0.9362562814070352,y
45,0.17721105527638192,3.699748743718593,0.019065326633165836,0.002226356783919598,0.9509798994974876,n
46,0.363643216080402,3.3555276381909547,0.018301507537688444,0.0005486180904522613,0.978718592964824,n
47,0.12092964824120606,4.03140703517588,0.027065326633165836,0.00044580402010050254,0.9525879396984924,n
48,0.15469849246231154,4.272613065326634,0.042864321608040205,0.004946256281407036,0.9506281407035176,n
49,0.4498241206030151,2.280150753768844,0.027025125628140703,0.004857462311557789,0.933643216080402,n
50,0.3214321608040201,2.800251256281407,0.04382914572864322,0.003310577889447237,0.9431909547738694,n
51,0.3179145728643217,2.559045226130653,0.02441206030150754,0.004376105527638193,0.9572110552763822,n
52,0.19515075376884425,3.847989949748744,0.04656281407035177,0.0010159547738693468,0.9645979899497488,n
53,0.3425376884422111,2.8253768844221114,0.038201005025125634,0.0035816331658291467,0.9626884422110552,n
54,0.2401758793969849,3.7851758793969847,0.02264321608040201,0.00321711055276382,0.9689698492462312,n
55,0.1515326633165829,3.5891959798994977,0.0458391959798995,0.002394597989949749,0.9664070351758794,y
56,0.4065577889447236,2.6168341708542715,0.012432160804020102,0.0026563065326633173,0.9546984924623116,n
57,0.3056030150753769,2.4811557788944727,0.04664321608040202,0.0016141457286432165,0.9650502512562814,y
58,0.4287185929648242,2.25,0.042582914572864325,0.001922587939698493,0.9512311557788944,n
59,0.2742964824120603,2.360552763819096,0.019467336683417092,0.003277864321608041,0.9665577889447236,n
60,0.1392211055276382,3.787688442211056,0.0268643216080402,0.0011234422110552764,0.9344472361809044,n
61,0.2612814070351759,3.1494974874371864,0.03526633165829146,0.0018010804020100503,0.9404271356783921,n
62,0.21660804020100505,3.1947236180904524,0.024211055276381916,0.002403944723618091,0.9548994974874372,n
63,0.149070351758794,2.5314070351758797,0.023165829145728643,0.004231231155778895,0.9601256281407036,y
64,0.1529396984924623,2.0841708542713566,0.031768844221105534,0.0012356030150753774,0.9639447236180904,y
65,0.4002261306532664,2.2902010050251262,0.04149748743718593,0.001371130653266332,0.9505778894472362,n
66,0.4318844221105528,2.199748743718593,0.02115577889447236,0.004918216080402011,0.9358040201005026,n
67,0.3654020100502513,3.7550251256281406,0.022442211055276384,0.004567713567839197,0.9786180904522612,n
68,0.19726130653266333,3.280150753768845,0.0411356783919598,0.003231130653266332,0.952638190954774,n
69,0.12902010050251256,2.3253768844221105,0.0267035175879397,0.0014459045226130655,0.9342462311557791,y
70,0.11670854271356786,3.2977386934673367,0.0234070351758794,0.0027404271356783927,0.9792713567839196,y
71,0.19163316582914572,3.476130653266332,0.039206030150753766,0.0017122864321608045,0.9420351758793969,n
72,0.32811557788944723,3.8454773869346734,0.016814070351758796,0.004754648241206029,0.9497738693467336,n
73,0.43610552763819105,3.9585427135678386,0.04889447236180905,0.0014318844221105533,0.9460552763819096,n
74,0.35731155778894474,4.488693467336684,0.02573869346733669,0.003100276381909549,0.967713567839196,n
75,0.4178140703517588,3.634422110552764,0.043869346733668345,0.0013944974874371859,0.9702763819095476,n
76,0.2433417085427136,3.2776381909547743,0.029477386934673368,0.0037638944723618092,0.9410804020100504,n
77,0.4069095477386935,2.7977386934673367,0.04202010050251257,0.004301331658291458,0.9397738693467336,n
78,0.32952261306532665,4.227386934673366,0.03462311557788945,0.003950829145728644,0.9492713567839196,n
79,0.27992462311557786,4.380653266331659,0.043547738693467335,0.0048995226130653284,0.9718844221105528,n
80,0.2746482412060301,2.7449748743718594,0.03695477386934674,0.0037171608040201007,0.9300251256281408,n
81,0.2180150753768844,3.257537688442212,0.0345427135678392,0.003782587939698493,0.9543969849246232,n
82,0.2152010050251256,2.7826633165829153,0.032492462311557786,0.00041309045226130655,0.9530904522613064,n
83,0.3013819095477387,3.3881909547738696,0.030522613065326637,0.003721834170854272,0.9452010050251256,n
84,0.1399246231155779,3.9836683417085426,0.04326633165829146,0.0012215829145728644,0.9736934673366834,y
85,0.41464824120603017,2.2977386934673367,0.012231155778894474,0.0011935427135678393,0.9787688442211055,n
86,0.11108040201005026,3.7298994974874375,0.039768844221105534,0.003787261306532664,0.9705276381909548,y
87,0.1342964824120603,2.9208542713567835,0.04748743718592965,0.002913341708542714,0.9734924623115576,y
88,0.3372613065326633,2.699748743718593,0.010100502512562814,0.0005532914572864323,0.9685175879396984,n
89,0.2334924623115578,3.9786432160804015,0.048010050251256285,0.0027497738693467344,0.9328391959798996,n
90,0.19550251256281406,3.7424623115577886,0.028432160804020105,0.0015393718592964824,0.9497236180904522,n
91,0.4040954773869347,3.694723618090453,0.037396984924623115,0.004843442211055277,0.9405778894472362,n
92,0.3495728643216081,4.415829145728644,0.026824120603015075,0.0016375125628140706,0.9552512562814072,n
93,0.3872110552763819,3.657035175879397,0.04105527638190955,0.0013524371859296484,0.9745979899497488,n
94,0.3383165829145729,3.428391959798996,0.04901507537688443,0.0012122361809045227,0.9542964824120604,n
95,0.1557537688442211,3.7625628140703524,0.01625125628140704,0.002319824120603016,0.9586683417085428,n
96,0.3260050251256281,2.780150753768845,0.012271356783919598,0.00496494974874372,0.9494221105527638,n
97,0.16876884422110555,2.086683417085427,0.01665326633165829,0.001726306532663317,0.9405276381909548,y
98,0.2429899497487437,2.760050251256281,0.015527638190954773,0.0023899246231155785,0.9759045226130654,n
99,0.2862562814070352,4.03643216080402,0.01444221105527638,0.004553693467336684,0.9398743718592966,n
100,0.29610552763819104,2.5288944723618094,0.0436281407035176,0.004436859296482413,0.9766582914572864,n
101,0.4304773869346734,3.863065326633166,0.03040201005025126,0.004656507537688443,0.9477638190954776,n
102,0.3428894472361809,2.121859296482412,0.04129648241206031,0.0026142462311557787,0.9443467336683418,y
103,0.3115829145728644,2.4560301507537687,0.012793969849246231,0.0015814321608040205,0.9789698492462312,n
104,0.14836683417085428,2.370603015075377,0.020150753768844225,0.0022543969849246233,0.9781658291457286,y
105,0.10123115577889448,3.9233668341708543,0.017778894472361813,0.0032077638190954783,0.9349497487437186,n
106,0.2957537688442211,4.167085427135678,0.033618090452261315,0.004848115577889447,0.970427135678392,n
107,0.4019849246231155,3.3027638190954782,0.04989949748743719,0.002132889447236181,0.9697738693467336,n
108,0.3045477386934673,4.265075376884422,0.029798994974874374,0.001623492462311558,0.9593718592964824,n
109,0.3544974874371859,3.6670854271356794,0.03884422110552764,0.0034881658291457287,0.9669095477386934,n
110,0.3326884422110553,3.82286432160804,0.04744723618090453,0.004179824120603016,0.9380150753768844,n
111,0.16032663316582915,4.368090452261306,0.022683417085427142,0.0009598743718592967,0.9481155778894472,n
112,0.12972361809045227,4.056532663316583,0.03992964824120603,0.0040583165829145736,0.960075376884422,y
113,0.3798241206030151,2.7424623115577886,0.01548743718592965,0.0032124371859296487,0.9742964824120603,n
114,0.1135427135678392,3.810301507537688,0.041376884422110564,0.004810728643216081,0.9323366834170854,y
115,0.4448994974874372,2.440954773869347,0.04306532663316583,0.002819874371859297,0.9495226130653268,n
116,0.3829899497487437,4.199748743718593,0.03418090452261307,0.003305904522613066,0.950778894472362,n
117,0.21238693467336686,3.611809045226131,0.03365829145728644,0.002296457286432161,0.9365577889447236,n
118,0.2271608040201005,2.8505025125628136,0.03715577889447237,0.0022029899497487443,0.9308291457286432,n
119,0.370678391959799,2.2952261306532664,0.01637185929648241,0.004460226130653267,0.9535427135678392,n
120,0.3664572864321608,2.2324120603015074,0.011467336683417085,0.003128316582914573,0.969924623115578,n
121,0.2218844221105528,3.1243718592964824,0.027869346733668345,0.0020394221105527644,0.9739447236180904,n
122,0.19022613065326635,2.3756281407035176,0.01781909547738694,0.0004831909547738692,0.9646984924623117,n
123,0.11952261306532665,3.03140703517588,0.010582914572864324,0.004142437185929649,0.9754020100502512,n
124,0.43223618090452265,3.548994974874372,0.03482412060301508,0.001048668341708543,0.9672613065326632,n
125,0.10439698492462313,3.2902010050251262,0.046000000000000006,0.0039040954773869358,0.938065326633166,y
126,0.4466582914572864,2.53391959798995,0.04857286432160805,0.0011281155778894475,0.934145728643216,n
127,0.13253768844221106,2.858040201005025,0.025899497487437192,0.0020534422110552765,0.972788944723618,y
128,0.42660804020100507,4.32035175879397,0.026020100502512564,0.004539673366834171,0.9467587939698492,n
129,0.13042713567839198,3.9158291457286434,0.025819095477386936,0.004675201005025126,0.9548492462311556,n
130,0.3984673366834172,3.4585427135678395,0.023969849246231155,0.0010299748743718595,0.9681658291457288,n
131,0.10826633165829147,3.345477386934673,0.044472361809045236,0.0012589698492462313,0.9761055276381908,y
132,0.3168592964824121,4.257537688442211,0.01605025125628141,0.002824547738693468,0.9678643216080404,n
133,0.4118341708542714,4.307788944723619,0.0328140703517588,0.0005719849246231156,0.9646482412060302,n
134,0.135,3.1796482412060305,0.02931658291457287,0.004385452261306533,0.9423869346733668,y
135,0.15118090452261307,3.734924623115578,0.02614070351758794,0.0045443467336683425,0.9678140703517588,n
136,0.3070100502512563,2.3203517587939704,0.02823115577889448,0.0006233919597989951,0.9569597989949749,n
137,0.23595477386934674,3.7273869346733672,0.0474070351758794,0.0016328391959798995,0.9345477386934674,n
138,0.407964824120603,2.9057788944723617,0.04435175879396986,0.00420319095477387,0.9502261306532664,n
139,0.2303266331658292,4.322864321608041,0.04177889447236181,0.0019973618090452267,0.951281407035176,n
140,0.2869597989949749,2.7952261306532664,0.02698492462311558,0.0036236934673366844,0.9456030150753768,n
141,0.340427135678392,2.652010050251256,0.04358793969849247,0.001268316582914573,0.9698743718592964,n
142,0.29645728643216085,3.192211055276382,0.0218391959798995,0.004894849246231156,0.9490703517587941,n
143,0.42203517587939704,3.1293969849246235,0.02887437185929648,0.001160829145728643,0.9578643216080402,n
144,0.11178391959798996,2.3278894472361813,0.03132663316582915,0.000913140703517588,0.9624371859296482,y
145,0.23771356783919603,3.9660804020100495,0.033819095477386936,0.003805954773869348,0.9551005025125628,n
146,0.303140703517588,4.355527638190955,0.018623115577889447,0.003726507537688443,0.9673618090452262,n
147,0.3935427135678392,3.4711055276381915,0.02328643216080402,0.004983643216080403,0.9637437185929648,n
148,0.3858040201005025,3.0540201005025125,0.017175879396984926,0.002773140703517589,0.9699748743718593,n
149,0.23314070351758795,2.6947236180904524,0.032050251256281415,0.0011514824120603016,0.9565075376884422,n
150,0.310175879396985,2.629396984924623,0.03566834170854272,0.0010393216080402013,0.9571608040201004,n
151,0.31228643216080404,3.9258793969849246,0.04169849246231156,0.004941582914572865,0.9484673366834172,n
152,0.4227386934673367,2.021356783919598,0.048854271356783927,0.002273090452261307,0.9366582914572864,n
153,0.1814321608040201,4.026381909547739,0.018904522613065328,0.001104748743718593,0.9607286432160804,n
154,0.17932160804020106,2.380653266331658,0.03836180904522613,0.001170175879396985,0.9601758793969848,y
155,0.3784170854271357,2.1545226130653266,0.048412060301507534,0.004913542713567839,0.9543467336683418,y
156,0.16806532663316584,2.900753768844221,0.03068341708542713,0.003016155778894473,0.9674120603015076,y
157,0.10369346733668344,3.347989949748744,0.03213065326633166,0.002721733668341709,0.933140703517588,y
158,0.12831658291457287,2.4384422110552766,0.014763819095477387,0.004408819095477389,0.9723366834170856,y
159,0.29012562814070353,4.089195979899499,0.02232160804020101,0.00497429648241206,0.9695728643216079,n
160,0.3882663316582915,2.9535175879396984,0.0439497487437186,0.0005018844221105529,0.9542462311557788,n
161,0.14238693467336686,2.149497487437186,0.023447236180904524,0.004343391959798996,0.9636432160804019,y
162,0.3231909547738694,3.9384422110552766,0.026783919597989952,0.0016562060301507542,0.960929648241206,n
163,0.2602261306532664,2.9434673366834168,0.01926633165829146,0.004731281407035178,0.9454522613065328,n
164,0.25494974874371856,3.084170854271357,0.030603015075376886,0.004782688442211056,0.9446984924623116,n
165,0.23525125628140706,2.978643216080402,0.028954773869346737,0.0015113316582914575,0.965854271356784,n
166,0.15364321608040202,3.5263819095477387,0.02236180904522613,0.0041564572864321615,0.9582663316582914,n
167,0.38474874371859297,3.692211055276382,0.03321608040201006,0.0006187185929648242,0.9604773869346732,n
168,0.4030402010050251,2.8932160804020093,0.042502512562814065,0.0034320854271356798,0.9519849246231156,n
169,0.1599748743718593,2.0665829145728645,0.023527638190954776,0.0030815829145728647,0.9591206030150754,y
170,0.2451005025125628,2.2826633165829144,0.023246231155778896,0.004011582914572865,0.9310301507537688,n
171,0.2503768844221106,3.358040201005025,0.013999999999999999,0.00288997487437186,0.9712311557788944,n
172,0.12233668341708545,3.780150753768845,0.03996984924623116,0.0036844472361809047,0.9606783919597991,y
173,0.2426381909547739,4.061557788944723,0.047286432160804026,0.0029647487437185933,0.939070351758794,n
174,0.1170603015075377,2.164572864321608,0.04985929648241207,0.002240376884422111,0.9606281407035177,y
175,0.32530150753768844,3.2248743718592974,0.02738693467336684,0.0010860552763819098,0.9321859296482412,n
176,0.2630402010050251,2.5640703517587937,0.013798994974874372,0.0022497236180904524,0.9774120603015076,n
177,0.4434924623115578,3.7324120603015083,0.0427035175879397,0.0016748994974874374,0.9672110552763821,n
178,0.1870603015075377,2.3379396984924625,0.021075376884422112,0.001366457286432161,0.9635929648241206,y
179,0.2317336683417085,4.292713567839196,0.033859296482412066,0.004768668341708544,0.939924623115578,n
180,0.2616331658291457,3.8178391959799,0.0486532663316583,0.0019319346733668345,0.966608040201005,n
181,0.14766331658291454,3.2324120603015083,0.043346733668341714,0.0046471608040201005,0.9616331658291456,y
182,0.4459547738693468,2.0816582914572863,0.01645226130653267,0.004198517587939699,0.9354522613065328,n
183,0.2999748743718593,3.0665829145728645,0.03723618090452262,0.004048969849246232,0.9634924623115578,n
184,0.38756281407035176,2.835427135678392,0.014804020100502512,0.003175050251256282,0.9486683417085428,n
185,0.1881155778894472,3.815326633165829,0.04648241206030152,0.003838668341708543,0.9623366834170854,n
186,0.2514321608040201,3.9811557788944727,0.024733668341708544,0.002436658291457287,0.9379145728643216,n
187,0.3787688442211056,2.172110552763819,0.047567839195979914,0.003843341708542714,0.9366080402010052,n
188,0.12198492462311558,3.770100502512563,0.03116582914572865,0.0013384170854271358,0.9589698492462312,y
189,0.2204773869346734,3.0464824120603016,0.022040201005025132,0.0013804773869346735,0.9311306532663316,n
190,0.3228391959798995,2.6444723618090453,0.039447236180904524,0.002988115577889448,0.9325879396984924,n
191,0.4160552763819095,4.473618090452262,0.03759798994974875,0.001301030150753769,0.9398241206030152,n
192,0.41957286432160795,4.46859296482412,0.04861306532663317,0.004549020100502513,0.9332412060301508,n
193,0.20535175879396989,3.9057788944723617,0.02007035175879397,0.0005205778894472363,0.9579145728643216,n
194,0.2088693467336684,4.425879396984925,0.023125628140703517,0.0009692211055276383,0.9716331658291456,n
195,0.2943467336683417,2.1042713567839195,0.04837185929648242,0.002768467336683418,0.9305778894472362,y
196,0.10721105527638193,2.6143216080402008,0.014924623115577887,0.003324597989949749,0.9784170854271356,y
197,0.4157035175879397,2.4635678391959797,0.02517587939698493,0.0030628894472361817,0.9401256281407036,n
198,0.20394472361809046,3.3228643216080407,0.04760804020100503,0.004277964824120604,0.954145728643216,y
199,0.15188442211055278,3.920854271356784,0.01484422110552764,0.0031236432160804033,0.97464824120603,n
200,0.12409547738693467,2.5615577889447234,0.02835175879396985,0.003586306532663317,0.9570100502512564,y
201,0.4206281407035176,4.3454773869346734,0.01391959798994975,0.001492638190954774,0.9453015075376884,n
202,0.2915326633165829,3.4082914572864325,0.021396984924623115,0.003165703517587941,0.9648492462311558,n
203,0.13077889447236182,3.996231155778895,0.01934673366834171,0.0029180150753768852,0.966708542713568,n
204,0.4139447236180904,3.363065326633166,0.024854271356783926,0.0032591708542713572,0.943643216080402,n
205,0.3165075376884422,3.900753768844221,0.024090452261306537,0.004432185929648242,0.943994974874372,n
206,0.17685929648241205,2.358040201005025,0.03369849246231156,0.004605100502512564,0.9572613065326632,y
207,0.32917085427135684,3.026381909547739,0.014361809045226132,0.0018524874371859301,0.9722864321608041,n
208,0.3826381909547739,2.018844221105528,0.033015075376884424,0.004558366834170854,0.9438944723618092,n
209,0.31510050251256283,2.8881909547738696,0.04274371859296483,0.001095402010050251,0.930175879396985,n
210,0.16947236180904526,2.8731155778894477,0.03671356783919599,0.0026516331658291464,0.9684170854271356,y
211,0.37314070351758793,3.199748743718593,0.010422110552763821,0.0043153517587939715,0.9594221105527638,n
212,0.2827386934673367,4.24748743718593,0.03241206030150754,0.0006654522613065327,0.9577135678391959,n
213,0.345,2.300251256281407,0.038723618090452265,0.0018057537688442216,0.9775125628140704,n
214,0.13394472361809046,2.641959798994975,0.029236180904522617,0.003095603015075377,0.9513316582914572,y
215,0.1114321608040201,4.046482412060302,0.015085427135678394,0.003147010050251257,0.9675628140703516,n
216,0.3991708542713568,2.2047738693467336,0.012552763819095477,0.0005673115577889447,0.9487688442211056,n
217,0.42027638190954775,3.689698492462312,0.011829145728643216,0.0016281658291457288,0.9737437185929648,n
218,0.3386683417085427,3.9711055276381915,0.03341708542713568,0.002315150753768845,0.9776130653266332,n
219,0.15082914572864325,3.006281407035176,0.018060301507537686,0.0009785678391959801,0.9534924623115578,n
220,0.3625879396984925,2.141959798994975,0.01263316582914573,0.003011482412060302,0.9393718592964824,n
221,0.36047738693467335,2.2374371859296485,0.036673366834170856,0.004450879396984925,0.9605276381909548,n
222,0.10334170854271356,2.2927135678391957,0.03844221105527639,0.003179723618090453,0.9706281407035176,y
223,0.22012562814070352,2.4861809045226133,0.013195979899497487,0.0018665075376884425,0.9701758793969848,n
224,0.3741959798994975,2.8530150753768844,0.017457286432160806,0.0009879145728643216,0.9354020100502513,n
225,0.4100753768844221,2.3856783919597992,0.03012060301507538,0.0040256030150753784,0.9501256281407036,n
226,0.333391959798995,3.518844221105528,0.033376884422110564,0.003932135678391961,0.954748743718593,n
227,0.3861557788944724,2.350502512562814,0.04041206030150754,0.003693793969849247,0.9417336683417086,n
228,0.27253768844221105,2.229899497487437,0.010301507537688442,0.0003710301507537689,0.946859296482412,n
229,0.40726130653266335,2.770100502512563,0.03603015075376885,0.0010580150753768847,0.9570603015075376,n
230,0.127964824120603,3.827889447236181,0.046964824120603016,0.001829120603015076,0.9739949748743718,y
231,0.18741206030150756,2.1369346733668344,0.026381909547738697,0.0017636934673366839,0.9675125628140704,y
232,0.14590452261306533,4.478643216080402,0.010623115577889449,0.002146909547738694,0.9382663316582917,n
233,0.2278643216080402,2.4283919597989954,0.014683417085427138,0.003118969849246232,0.976608040201005,n
234,0.2419346733668342,3.493718592964824,0.03900502512562815,0.0018478140703517593,0.9476633165829146,n
235,0.18846733668341709,2.501256281407035,0.011668341708542716,0.0026750000000000003,0.9491708542713568,n
236,0.3685678391959799,4.076633165829146,0.025859296482412062,0.004147110552763821,0.9465075376884422,n
237,0.35520100502512564,2.4610552763819102,0.021758793969849248,0.0020113819095477392,0.9680150753768844,n
238,0.4037437185929649,3.4233668341708543,0.016090452261306534,0.0017870603015075384,0.9692211055276382,n
239,0.3010301507537689,3.511306532663317,0.03598994974874372,0.004006909547738694,0.9510301507537688,n
240,0.22821608040201005,2.8027638190954773,0.019869346733668344,0.0008243467336683418,0.955854271356784,n
241,0.4301256281407035,2.7022613065326637,0.03984924623115578,0.002016055276381909,0.9563065326633166,n
242,0.2577638190954774,2.8831658291457285,0.02376884422110553,0.0008056532663316584,0.9741457286432159,n
243,0.1828391959798995,4.177135678391959,0.022,0.0010206281407035178,0.9638442211055276,n
244,0.4153517587939699,3.1444723618090453,0.018582914572864324,0.0016655527638190961,0.9416331658291458,n
245,0.4357537688442211,2.8907035175879403,0.0326532663316583,0.001530025125628141,0.9799246231155778,n
246,0.2700753768844221,3.2876884422110555,0.022603015075376882,0.001927261306532664,0.955,n
247,0.2169597989949749,4.496231155778895,0.011427135678391959,0.0005345979899497488,0.9358542713567841,n
248,0.3481658291457287,2.75,0.039286432160804026,0.0006374120603015077,0.9336934673366836,n
249,0.14942211055276386,2.649497487437186,0.04403015075376885,0.00239927135678392,0.9324874371859296,y
250,0.4121859296482412,2.1243718592964824,0.02770854271356784,0.00261891959798995,0.9706783919597991,n
251,0.3808793969849247,3.564070351758794,0.026623115577889447,0.004511633165829146,0.975502512562814,n
252,0.29258793969849245,3.3706030150753774,0.04185929648241207,0.004161130653266332,0.9489698492462312,n
253,0.19972361809045228,3.0967336683417086,0.03510552763819096,0.002604899497487438,0.9703768844221106,n
254,0.4280150753768845,3.5967336683417086,0.038482412060301514,0.0006467587939698494,0.9503768844221104,n
255,0.10685929648241206,4.152010050251256,0.04937688442211057,0.0007355527638190956,0.9346482412060302,y
256,0.19902010050251254,2.0967336683417086,0.01219095477386935,0.0008710804020100503,0.9437939698492462,n
257,0.14871859296482412,3.141959798994975,0.03570854271356785,0.0016468592964824125,0.9403768844221104,y
258,0.4192211055276383,3.6771356783919598,0.040251256281407036,0.0018151005025125629,0.9464572864321608,n
259,0.11881909547738695,4.493718592964824,0.04817085427135679,0.0032498241206030155,0.9749497487437184,y
260,0.2356030150753769,2.129396984924623,0.043427135678391966,0.0019412814070351766,0.9615829145728644,y
261,0.3587185929648241,3.0565326633165832,0.031809045226130664,0.001109422110552764,0.9445477386934674,n
262,0.16208542713567842,4.187185929648241,0.021477386934673368,0.0014879648241206036,0.9684673366834172,n
263,0.1205778894472362,3.0942211055276383,0.03852261306532664,0.0011655025125628144,0.9559045226130654,y
264,0.3903768844221106,3.4309045226130657,0.02284422110552764,0.003899422110552765,0.9438442211055276,n
265,0.43997487437185934,4.1469849246231165,0.02798994974874372,0.000721532663316583,0.9378140703517588,n
266,0.300678391959799,3.8077889447236175,0.013718592964824122,0.0042873115577889455,0.9421859296482412,n
267,0.10193467336683418,3.7449748743718594,0.02119597989949749,0.003497512562814071,0.9608793969849246,n
268,0.44736180904522616,3.3404522613065333,0.031447236180904524,0.0025441457286432163,0.9423366834170854,n
269,0.29751256281407035,2.842964824120603,0.033296482412060305,0.0013103768844221107,0.9628391959798996,n
270,0.18248743718592966,3.2173366834170856,0.04278391959798996,0.0006934924623115579,0.9364572864321608,y
271,0.2605778894472361,2.8706030150753774,0.030804020100502517,0.002833894472361809,0.9573115577889448,n
272,0.2830904522613066,2.5364321608040203,0.02606030150753769,0.004362085427135678,0.9659045226130654,n
273,0.3207286432160804,2.4510050251256277,0.02272361809045226,0.004932236180904523,0.9409798994974876,n
274,0.21168341708542715,4.408291457286432,0.01014070351758794,0.002665653266331659,0.9753015075376884,n
275,0.13324120603015074,2.0540201005025125,0.03795979899497488,0.003086256281407036,0.9564572864321608,y
276,0.31369346733668346,2.4082914572864316,0.025577889447236185,0.001427211055276382,0.9703266331658292,n
277,0.33972361809045226,4.0288944723618085,0.04302512562814071,0.001777713567839196,0.9356532663316584,n
278,0.40057788944723627,2.0891959798994977,0.03932663316582915,0.003371331658291458,0.9610804020100504,n
279,0.3727889447236181,2.82286432160804,0.012874371859296484,0.0035722864321608046,0.9355527638190956,n
280,0.2542462311557789,3.8706030150753774,0.03072361809045226,0.0017543467336683422,0.9318341708542714,n
281,0.18108040201005027,2.2399497487437188,0.03044221105527638,0.0021375628140703523,0.9309296482412059,y
282,0.17756281407035174,4.074120603015075,0.045396984924623116,0.003198417085427137,0.9773115577889449,n
283,0.3914321608040201,4.420854271356784,0.03719597989949749,0.002866608040201006,0.9630904522613064,n
284,0.4283668341708543,2.0716080402010046,0.028592964824120607,0.002268417085427136,0.9478140703517588,n
285,0.35660804020100506,4.209798994974875,0.036592964824120604,0.0041284170854271355,0.9469095477386936,n
286,0.22329145728643215,3.1369346733668344,0.045718592964824126,0.004689221105527639,0.9555527638190956,y
287,0.3833417085427136,4.242462311557789,0.036512562814070365,0.000628065326633166,0.95856783919598,n
288,0.22153266331658292,2.277638190954774,0.036874371859296484,0.0049696231155778895,0.9629899497487436,y
