U in s4,Po  in s4,In  in s4,Re  in s4,group,decisions,goals
0.497320279569136,4.020842990882353,0.48484848484848486,0.0631000000000001,10,"[0.09803924 0.0986851  0.09914215 0.09888822 0.09909777 0.09820313
 0.09906758 0.07695257 0.09843933 0.0988185  0.08747603 0.09828188
 0.09806556 0.0989137  0.09854713 0.09851366 0.09896325 0.09876279
 0.09904782 0.03970231 0.09865201 0.09921757 0.09810283 0.00160033
 0.09843513 0.00216725 0.09888755 0.09883914 0.00146539 0.09887637
 0.00264243 0.09817484 0.00145651 0.00256404 0.0015479  0.09825113
 0.09862153 0.00164291 0.00201229 0.00206408 0.09907055 0.00143247
 0.00210113 0.0017341  0.00182056 0.09869841 0.04423009 0.09917958
 0.00111635 0.09835228 0.00226286 0.07501413 0.00239259 0.0985428
 0.08335011 0.00181999 0.07040548 0.00202821 0.09930558 0.03358297
 0.09924241 0.00296097 0.00207721 0.00162991 0.00217233 0.00231322
 0.0017104  0.09830768 0.00204638 0.04308573 0.00193221 0.07709239
 0.00233103 0.00205994 0.00136574 0.00151284 0.04083393 0.00176686
 0.00226385 0.00221195 0.00227583 0.00108111 0.04480954 0.00221318
 0.00161495 0.00203352 0.00181046 0.00162181 0.09859418 0.09913409
 0.00241241 0.05012626 0.00250669 0.00180413 0.0983398  0.09793785
 0.00197174 0.00121746 0.09891041 0.00268732]",[[-0.29059886  0.03287327 -0.25       -0.        ]]
0.29953845176945426,3.919676658719506,0.6666666666666666,0.12130000000000023,11,"[0.05498199 0.05525607 0.05571206 0.05451037 0.05555228 0.05466966
 0.05475996 0.0552055  0.05491163 0.05504066 0.05480588 0.05462021
 0.05485601 0.00184718 0.05573036 0.05502416 0.05463305 0.05437028
 0.05484988 0.05468069 0.05441063 0.0548081  0.05474872 0.0548673
 0.05476216 0.05476796 0.05421829 0.05518383 0.05526461 0.04721896
 0.04802841 0.00160786 0.05462421 0.05450358 0.05502251 0.05244357
 0.00133152 0.00177586 0.05441962 0.05484023 0.00094262 0.05459922
 0.05440431 0.05531349 0.05457211 0.05471615 0.05253486 0.00119462
 0.05461653 0.05523261 0.05583669 0.05517081 0.05472937 0.00120331
 0.05535461 0.05550235 0.05481141 0.00258662 0.00126012 0.02590769
 0.00154458 0.01422713 0.0556689  0.05576356 0.00218623 0.054416
 0.05526427 0.00116689 0.05490154 0.05573344 0.05446127 0.00943028
 0.05489859 0.04252632 0.00148299 0.00174389 0.05532228 0.00338454
 0.00168017 0.00162262 0.05503079 0.00167398 0.05173706 0.05432682
 0.03540201 0.00130759 0.00113504 0.05528211 0.05507785 0.05488386
 0.05480419 0.05505665 0.05501228 0.05466729 0.00433461 0.00511625
 0.05535236 0.05523434 0.05489714 0.00159534]",[[-0.29059886  0.03287327 -0.         -0.25      ]]
0.2882846766347159,3.857717864707559,0.797979797979798,0.08009999999999995,12,"[0.09761532 0.09715245 0.09792556 0.00080416 0.09791538 0.09726893
 0.06799638 0.09760482 0.08771292 0.0011498  0.09776611 0.00129803
 0.01709297 0.0782721  0.09763887 0.00106257 0.00105613 0.00117063
 0.00135614 0.00131833 0.001765   0.00141818 0.00134011 0.00087517
 0.00117889 0.0013408  0.00198191 0.00118249 0.00122868 0.00116643
 0.09482327 0.00112558 0.00150337 0.09694689 0.00082858 0.00116485
 0.00117503 0.00130077 0.0019045  0.00072922 0.00138991 0.0010496
 0.0010299  0.00162327 0.00139197 0.02355052 0.0012634  0.00137113
 0.03539034 0.0017728  0.00097575 0.00147919 0.00120278 0.00132378
 0.00169996 0.00071081 0.0014525  0.00111999 0.00093297 0.00121633
 0.00147487 0.00088336 0.00119141 0.00117731 0.00178002 0.00131521
 0.0015549  0.00167302 0.00165884 0.0010816  0.00133713 0.00107508
 0.00107647 0.00131447 0.00165129 0.00109511 0.00163924 0.00166708
 0.00124033 0.00106457 0.00091133 0.002036   0.0018951  0.0011536
 0.00123344 0.00098494 0.00174965 0.00072754 0.00059766 0.00098563
 0.03039684 0.00089692 0.00131369 0.00116068 0.0010583  0.00106593
 0.00121352 0.00144735 0.0009287  0.09762973]",[[-0.29059886  0.         -0.5        -0.        ]]
0.24169530711803627,3.7992986704557565,0.8383838383838383,0.11580000000000022,13,"[0.09804223 0.09564203 0.00109896 0.09814078 0.09854589 0.01413357
 0.03095718 0.09897875 0.00077396 0.00067752 0.09799174 0.09830493
 0.00087316 0.0008942  0.09814448 0.07591458 0.00076323 0.00137423
 0.00116419 0.00118534 0.00174016 0.00126851 0.00087491 0.00106128
 0.00127616 0.00087368 0.00105954 0.00070149 0.07485546 0.00157619
 0.00139251 0.0013417  0.0014614  0.0010366  0.00159889 0.00135968
 0.00096234 0.00145702 0.00108824 0.00136195 0.00088045 0.00136981
 0.00065783 0.00118057 0.00112226 0.00152245 0.00090343 0.00154126
 0.00105913 0.00083484 0.00089879 0.00121312 0.00068997 0.00173086
 0.00134676 0.00108162 0.0017308  0.00106437 0.00096725 0.00136893
 0.00153601 0.00065026 0.00070323 0.00102553 0.00101003 0.00150324
 0.00155939 0.00118958 0.00097115 0.00140572 0.00186714 0.00120813
 0.00090087 0.00106436 0.00108182 0.03218423 0.00116711 0.00105219
 0.00144929 0.06300617 0.00091555 0.00128494 0.00192429 0.00127793
 0.00101529 0.00160432 0.00130466 0.00168238 0.00082618 0.00143798
 0.00107906 0.0008449  0.00170437 0.00108593 0.00083349 0.00094259
 0.0008699  0.00133319 0.00070717 0.00100439]",[[-0.29059886  0.         -0.25       -0.25      ]]
0.26566431223381753,3.872972476509611,0.6161616161616161,0.1297999999999999,14,"[0.05187924 0.05187966 0.05187952 0.05207426 0.05187924 0.05191345
 0.05197699 0.05178197 0.05197699 0.05181334 0.05178197 0.05217163
 0.05178197 0.05178197 0.05197642 0.05217163 0.05178197 0.05187924
 0.05178197 0.05178197 0.05178197 0.05187943 0.00943135 0.00021796
 0.00029502 0.00029502 0.03865686 0.03666988 0.00029502 0.05187924
 0.05178197 0.05187924 0.05178197 0.00029502 0.00019756 0.05217163
 0.05178197 0.02065522 0.05187952 0.00048967 0.00029483 0.0003923
 0.00029502 0.02539195 0.05207426 0.05187924 0.05187924 0.00048967
 0.00029483 0.05187952 0.00029502 0.00048967 0.0003923  0.05178197
 0.00048967 0.03501808 0.05187952 0.05178197 0.00029502 0.00029502
 0.05182203 0.00029483 0.0003923  0.00029502 0.05178197 0.00048967
 0.0003923  0.00029502 0.0003923  0.0003923  0.02194044 0.00696406
 0.05187952 0.05207436 0.05178197 0.05178197 0.00341257 0.03063111
 0.05187924 0.0003923  0.00029502 0.00029502 0.00029483 0.0003923
 0.01279566 0.0003923  0.05187924 0.00231957 0.00048967 0.00019756
 0.0003923  0.05178197 0.0003923  0.00019727 0.0519768  0.0003923
 0.05187924 0.00029502 0.05197699 0.00029474]",[[-0.29059886  0.         -0.         -0.5       ]]
0.14817264127690075,0.4675067532468741,0.7474747474747475,0.9661000000000006,15,"[0.02801457 0.02791711 0.02801457 0.02791711 0.02785946 0.02772227
 0.02781956 0.02791711 0.02791702 0.02781956 0.02791711 0.02783524
 0.02801457 0.02781956 0.02801457 0.02791711 0.02791702 0.00019755
 0.02774192 0.02784936 0.02791702 0.02772227 0.02801418 0.02781956
 0.02791702 0.00126269 0.025197   0.02791711 0.02791702 0.02791711
 0.02781956 0.02801457 0.0099032  0.02791711 0.0001     0.0001
 0.0001     0.00703508 0.01201188 0.02788419 0.01103256 0.02791711
 0.00566208 0.02791711 0.00029501 0.02622683 0.01144839 0.0001
 0.02791711 0.02781956 0.0001     0.0001     0.0004054  0.01508026
 0.01331981 0.02791711 0.01246256 0.02781956 0.02781983 0.00301959
 0.00019746 0.02781956 0.02791729 0.01401338 0.02773305 0.02774806
 0.00019755 0.02367904 0.02699758 0.02781956 0.00019746 0.00280962
 0.00029501 0.02772761 0.02781956 0.02791711 0.00633823 0.02791711
 0.02791711 0.00134154 0.0001     0.0001     0.02772227 0.02791686
 0.02791711 0.02779995 0.00029501 0.02789741 0.00030924 0.00485308
 0.00158389 0.00019755 0.00099047 0.00285572 0.00019755 0.02781974
 0.02801457 0.02781983 0.02801457 0.02781956]",[[-0.14529943  0.09861981 -0.         -0.        ]]
0.15641408620469452,0.3839624711786877,0.7474747474747475,1.0000000000000007,16,"[0.0486153  0.00142147 0.04859556 0.04899872 0.0492875  0.04861016
 0.04853393 0.00121741 0.04856615 0.04862436 0.04881485 0.04908318
 0.00130097 0.0012267  0.00119325 0.00110187 0.02167807 0.00139048
 0.04842545 0.00110365 0.02639571 0.00097171 0.00102409 0.00124854
 0.00099468 0.0374564  0.0010859  0.04194889 0.02131508 0.01965604
 0.00097107 0.00103498 0.00109173 0.00106489 0.00104821 0.00098986
 0.00121972 0.00129385 0.04889868 0.00126703 0.00100141 0.00113075
 0.00160059 0.00149844 0.00092249 0.04831871 0.00116517 0.00117266
 0.00115013 0.00129194 0.00129929 0.00143745 0.00118185 0.0017216
 0.00129217 0.00119756 0.00145253 0.00078787 0.00143834 0.04867998
 0.00122818 0.00162771 0.00074508 0.00107927 0.00121734 0.00140019
 0.00141568 0.00071374 0.00078263 0.00116065 0.04896576 0.00078803
 0.03424142 0.00083775 0.00096543 0.00120961 0.00119177 0.00111475
 0.00137789 0.00125358 0.0015896  0.00133615 0.00114625 0.00128942
 0.0155592  0.00075421 0.00108239 0.00112016 0.00091062 0.00082961
 0.00132694 0.00125785 0.0010879  0.00086141 0.00106959 0.00102823
 0.00144157 0.00120223 0.00099511 0.00086519]",[[-0.14529943  0.06574654 -0.25       -0.        ]]
0.13727623471237244,0.3008421539821175,0.7575757575757576,1.0000000000000007,17,"[0.02460707 0.02460707 0.0250376  0.02460707 0.02509389 0.02509389
 0.02509389 0.02460707 0.02487912 0.02502428 0.02470462 0.02470462
 0.02460707 0.02470462 0.02470462 0.02470462 0.02470462 0.02460707
 0.02460707 0.02480189 0.01790784 0.02460707 0.02477956 0.02460707
 0.02460707 0.02460707 0.02460707 0.00031136 0.02460707 0.00030651
 0.02484776 0.0248129  0.02460707 0.02460707 0.02470462 0.02479362
 0.00030969 0.02470462 0.00020945 0.01393971 0.02488088 0.02460707
 0.0249357  0.02460707 0.02460707 0.02470462 0.02470462 0.02489944
 0.02489944 0.00020219 0.00020354 0.02480189 0.00045927 0.02460707
 0.02479168 0.02470462 0.00021508 0.02479196 0.01988405 0.00023659
 0.02460707 0.00054352 0.00044575 0.02461664 0.02460707 0.02478486
 0.00929712 0.02460707 0.02491893 0.02488911 0.02478676 0.02460707
 0.02489402 0.02480189 0.00031931 0.02460707 0.02460707 0.02478491
 0.02479026 0.02460707 0.00039237 0.00048965 0.01770569 0.02480189
 0.02494886 0.00019913 0.00048965 0.0003921  0.02460707 0.00053918
 0.02470462 0.0227086  0.02462349 0.0003921  0.01409899 0.02470526
 0.024787   0.0247641  0.02463227 0.02460707]",[[-0.14529943  0.06574654 -0.         -0.25      ]]
0.13663603583897788,0.3014668672087988,0.6868686868686869,1.0000000000000007,18,"[0.02202225 0.03265976 0.03137879 0.02211783 0.0218837  0.02916129
 0.03195569 0.03249357 0.02685055 0.03243026 0.0218698  0.02186316
 0.02190064 0.02195932 0.03244931 0.03032669 0.02186618 0.0218516
 0.02194933 0.02186286 0.0325199  0.00029584 0.00053709 0.02212093
 0.02202859 0.02187054 0.00027563 0.02203848 0.00011286 0.02186696
 0.02186513 0.0208949  0.00035767 0.02187194 0.02194981 0.00020183
 0.00047004 0.00029436 0.02186795 0.02186678 0.00304635 0.00010761
 0.01018928 0.02186024 0.02195835 0.02186607 0.02217407 0.02199118
 0.02186626 0.01916598 0.0001057  0.00010993 0.0191024  0.0002467
 0.02186966 0.00020086 0.0219492  0.00020115 0.00040957 0.02196062
 0.00038251 0.00183643 0.02187172 0.00028191 0.01344368 0.02601687
 0.00099973 0.00019944 0.00020002 0.02204379 0.02186938 0.02173999
 0.00020289 0.02187544 0.02196026 0.00029381 0.02202609 0.00047072
 0.00020432 0.00019906 0.02710673 0.02186487 0.02186423 0.00020005
 0.00544771 0.00020177 0.00011069 0.02869021 0.03261696 0.02204142
 0.01038285 0.01839024 0.00020414 0.02186287 0.00794841 0.00019793
 0.00026171 0.02203892 0.02186615 0.00020495]",[[-0.14529943  0.03287327 -0.5        -0.        ]]
0.14069975696744969,0.29075437642308494,0.7676767676767676,1.0000000000000007,19,"[0.03491506 0.03490727 0.03499742 0.03481819 0.03480643 0.03499754
 0.03492411 0.03481281 0.03481835 0.03471642 0.00080571 0.00200601
 0.00152211 0.03481266 0.03489474 0.03512679 0.00196815 0.01873432
 0.00023196 0.0349158  0.03464468 0.02223087 0.00087308 0.00032108
 0.01415183 0.03465566 0.03492475 0.00023606 0.0264348  0.00041367
 0.00042975 0.00038849 0.02306644 0.00011415 0.00067889 0.00050247
 0.00032599 0.00040869 0.00033056 0.0004116  0.0261843  0.00022639
 0.00121369 0.00029766 0.00021982 0.00053379 0.00048717 0.00089059
 0.00042617 0.0003494  0.00038101 0.00053128 0.03481407 0.00095793
 0.00048603 0.00021204 0.0003944  0.00062198 0.00048879 0.00060532
 0.00116444 0.00055483 0.00022716 0.00029555 0.02774896 0.00023569
 0.00041365 0.00039166 0.00060739 0.00032066 0.00033844 0.01274348
 0.03499685 0.00048855 0.00059605 0.00020323 0.00307484 0.0001998
 0.00032893 0.00013194 0.01075927 0.01939246 0.00049688 0.00031553
 0.00051732 0.00039819 0.03491699 0.00043423 0.00025731 0.00108843
 0.00012928 0.00020873 0.00020327 0.0241571  0.0005904  0.0002809
 0.00049982 0.00085753 0.00021099 0.00098806]",[[-0.14529943  0.03287327 -0.25       -0.25      ]]
