Scenario_num,b,q,meann,stdev,delta
122,0.4226286579212917,2.7505045408678104,0.019384460141271445,0.0022683417085427138,0.9776130653266332
123,0.3364530776992937,4.307013118062563,0.01651866801210898,0.0010381909547738694,0.9643467336683417
124,0.4258072653884965,3.913471241170535,0.015953582240161454,0.0013758793969849247,0.9437437185929649
125,0.3413975782038345,3.391271442986881,0.02648839556004037,0.0016371859296482412,0.9474120603015076
126,0.34598890010090816,4.3171039354187695,0.03472250252270434,0.004185929648241207,0.9488693467336684
127,0.34528254288597376,4.05978809283552,0.04073662966700303,0.0037356783919597993,0.9578643216080402
128,0.2463925327951564,3.2146821392532794,0.01926337033299697,0.004788944723618091,0.9542964824120603
129,0.2142532795156408,2.35191725529768,0.015267406659939456,0.004752763819095477,0.9527386934673368
130,0.10052976791120084,2.846367305751766,0.03908173562058526,0.002248241206030151,0.9729396984924623
131,0.22237638748738647,2.9472754793138245,0.02608476286579213,0.00265427135678392,0.9769095477386934
132,0.24215438950555,2.455348133198789,0.04517658930373361,0.0031447236180904524,0.9462060301507538
133,0.22873360242179616,2.884207870837538,0.02628657921291625,0.002907537688442211,0.9593216080402011
134,0.2873612512613521,2.6748234106962663,0.0382744702320888,0.004157788944723619,0.97821608040201
135,0.35870332996972754,2.498234106962664,0.04489404641775984,0.0010944723618090452,0.9607788944723619
136,0.1280776992936428,2.177850655903128,0.0331079717457114,0.0010542713567839195,0.9347989949748744
137,0.4491170534813321,3.04313824419778,0.02031281533804238,0.0032572864321608044,0.9504773869346734
138,0.13549445005045407,4.160696266397578,0.010746720484359231,0.0016934673366834172,0.9582160804020101
139,0.2312058526740666,3.774722502522704,0.0243087790110999,0.004053266331658292,0.9734924623115577
140,0.20295156407669024,4.1152875882946525,0.03165489404641776,0.0021236180904522614,0.9624874371859297
141,0.32161957618567105,3.984106962663976,0.026972754793138244,0.002220100502512563,0.9634422110552764
142,0.3601160443995963,3.4064076690211897,0.031009081735620583,0.0013195979899497487,0.9453015075376885
143,0.3127901109989909,2.7076185671039354,0.014540867810292634,0.0027105527638190954,0.9353517587939699
144,0.35799697275479314,4.248990918264379,0.0305247225025227,0.00187035175879397,0.9323366834170854
145,0.1432643794147326,2.5411200807265386,0.04675075681130172,0.0032974874371859302,0.9346984924623116
146,0.2735872855701312,2.155146316851665,0.039202825428859736,0.0024814070351758793,0.935251256281407
147,0.40638244197780016,2.4048940464177595,0.02229061553985873,0.00252964824120603,0.9729899497487438
148,0.1510343087790111,3.588042381432896,0.021321897073662964,0.002871356783919598,0.9399748743718593
149,0.2877144298688194,4.233854692230072,0.04404641775983855,0.004969849246231156,0.9552010050251256
150,0.3760090817356205,2.3241675075681134,0.011553985872855702,0.004961809045226131,0.9781155778894473
151,0.25804742684157417,4.1178102926337035,0.015065590312815338,0.002569849246231156,0.9731909547738693
152,0.2393289606458123,3.4644298688193733,0.03952573158425832,0.002449246231155779,0.9441959798994976
153,0.28912714429868824,3.0708879919273464,0.015227043390514632,0.0013597989949748744,0.9698743718592965
154,0.37389001009081735,2.3569626639757817,0.029313824419778006,0.0019829145728643216,0.9534422110552764
155,0.32303229061553984,2.4679616548940464,0.034520686175580226,0.004258291457286433,0.9451005025125628
156,0.13726034308779012,3.5047931382441977,0.018698284561049446,0.004089447236180905,0.9324874371859297
157,0.2601664984863774,2.379667003027245,0.02632694248234107,0.003261306532663317,0.9763065326633166
158,0.1072401614530777,4.43819374369324,0.024752774974772955,0.0042301507537688444,0.9556030150753769
159,0.1736377396569122,3.9185166498486383,0.030565085771947526,0.004041206030150754,0.9737939698492463
160,0.24144803229061554,3.477043390514632,0.04436932391523714,0.003176884422110553,0.970427135678392
161,0.36470736629667,4.029515640766904,0.01902119071644804,0.004491457286432162,0.9655527638190955
162,0.3858980827447023,2.311553985872856,0.03411705348133199,0.0019869346733668346,0.9678140703517588
163,0.2449798183652876,2.286326942482341,0.01720484359233098,0.002489447236180905,0.9617839195979899
164,0.3753027245206861,3.151614530776993,0.03984863773965691,0.003112562814070352,0.953894472361809
165,0.4381685166498487,2.5007568113017156,0.04045408678102926,0.003607035175879397,0.9791708542713567
166,0.4293390514631685,2.256054490413724,0.013975782038345107,0.00397286432160804,0.9522361809045227
167,0.14820887991927345,3.3660443995963667,0.010060544904137237,0.0018180904522613066,0.9353015075376885
168,0.2961907164480323,2.0088294651866803,0.01643794147325934,0.004628140703517589,0.9335427135678392
169,0.17540363269424825,4.289354187689201,0.03173562058526741,0.0010221105527638192,0.9789195979899498
170,0.2188446014127144,2.1374873864783046,0.04856710393541877,0.003076381909547739,0.9741959798994975
171,0.1814076690211907,3.7848133198789102,0.01978809283551968,0.003683417085427136,0.9497236180904522
172,0.4452320887991928,2.4200302724520686,0.013007063572149345,0.0029155778894472363,0.9712814070351758
173,0.2976034308779011,2.924571140262361,0.0237840565085772,0.0019507537688442213,0.9691708542713567
174,0.3844853683148335,3.297931382441978,0.024914228052472245,0.0011266331658291457,0.9689698492462312
175,0.20259838546922296,3.015388496468214,0.03795156407669021,0.004796984924623117,0.9640452261306532
176,0.4279263370332997,2.601664984863774,0.04658930373360242,0.003598994974874372,0.9771608040201005
177,0.15421291624621594,3.7873360242179617,0.04380423814328961,0.0011587939698492462,0.9619849246231156
178,0.10547426841574167,3.580474268415742,0.028143289606458118,0.0010743718592964825,0.9311809045226132
179,0.29795660948536834,3.936175580221998,0.023340060544904145,0.0019467336683417088,0.9380150753768844
180,0.15385973763874874,2.964934409687185,0.04295660948536832,0.0017376884422110554,0.9684673366834171
181,0.4342835519677094,2.3544399596367307,0.04440968718466196,0.002919597989949749,0.9770603015075376
182,0.3551715438950556,2.4629162462159435,0.011594349142280523,0.002798994974874372,0.9690201005025125
183,0.40461654894046417,2.9018668012108977,0.018375378405650858,0.00458391959798995,0.9432412060301508
184,0.4028506559031281,2.2156912209889,0.030686175580222,0.0011668341708542713,0.945251256281407
185,0.3608224016145308,3.25,0.011675075681130171,0.004889447236180905,0.943391959798995
186,0.4187436932391524,4.170787083753783,0.01591321897073663,0.0048854271356783925,0.9543467336683418
187,0.1951816347124117,3.9916750756811297,0.04210898082744703,0.0044592964824120606,0.9586683417085428
188,0.2693491422805247,2.780776992936428,0.01809283551967709,0.003655276381909548,0.957713567839196
189,0.3463420787083754,4.498738647830474,0.04037336024217962,0.0030924623115577894,0.9430402010050252
190,0.2382694248234107,4.261604439959637,0.038435923309788095,0.00472462311557789,0.9604773869346733
191,0.13478809283551968,4.37008072653885,0.04372351160443996,0.00404924623115578,0.9676633165829146
192,0.2545156407669021,2.8060040363269425,0.04993945509586277,0.0025216080402010056,0.9397738693467337
193,0.2841826437941473,2.8640262361251265,0.04594349142280525,0.0010462311557788945,0.9378140703517588
194,0.2933652875882946,2.6672552976791124,0.04202825428859738,0.0012592964824120604,0.9430904522613066
195,0.4360494450050454,3.963925327951564,0.0356912209889001,0.004057286432160804,0.9516331658291457
196,0.2870080726538849,4.40539858728557,0.03435923309788093,0.001806030150753769,0.9470603015075377
197,0.1658678102926337,4.334762865792129,0.037991927346115034,0.001970854271356784,0.9596733668341708
198,0.2237891019172553,4.254036326942482,0.011836528758829463,0.0020552763819095482,0.9581155778894472
199,0.30607971745711404,2.041624621594349,0.046710393541876886,0.0035145728643216083,0.9320854271356784
200,0.3000756811301715,2.11226034308779,0.011513622603430878,0.004145728643216081,0.9416834170854271
201,0.1824672048435924,3.4921796165489405,0.034682139253279516,0.002135678391959799,0.9305276381909549
202,0.13090312815338045,4.463420787083754,0.04319878910191726,0.0013477386934673367,0.9408793969849246
203,0.1517406659939455,2.0946014127144297,0.019505549949545908,0.003317587939698493,0.9448994974874372
204,0.24921796165489404,3.2676589303733605,0.03948536831483351,0.0017336683417085428,0.9639447236180905
205,0.29230575176589296,3.2373864783047432,0.011190716448032292,0.0012954773869346735,0.930929648241206
206,0.3855449041372351,2.944752774974773,0.02426841574167508,0.0018301507537688444,0.940427135678392
207,0.3830726538849647,3.641019172552977,0.038234106962663966,0.0035869346733668345,0.9485175879396985
208,0.37141775983854697,3.0406155398587287,0.024187689202825432,0.004869346733668342,0.9756030150753768
209,0.18034813319878912,4.458375378405651,0.023178607467204848,0.00342211055276382,0.9460050251256281
210,0.2153128153380424,2.4654389505549954,0.03944500504540868,0.002782914572864322,0.9720854271356784
211,0.25133703329969725,3.6183148335015134,0.03928355196770938,0.0015889447236180905,0.9318844221105528
212,0.4473511604439959,4.2313319878910205,0.01684157416750757,0.003719597989949749,0.9613316582914573
213,0.4014379414732593,2.283804238143289,0.013491422805247226,0.001391959798994975,0.9529899497487437
214,0.2686427850655903,2.6874369323915235,0.03956609485368315,0.001757788944723618,0.9641457286432161
215,0.2273208879919273,3.953834510595358,0.016478304742684156,0.00317286432160804,0.9755025125628141
216,0.11748234106962666,2.6546417759838548,0.013531786074672049,0.0012673366834170855,0.958819095477387
217,0.2269677093844601,2.220736629667003,0.026165489404641785,0.004977889447236181,0.9681658291457287
218,0.41132694248234103,2.5512108980827453,0.03205852674066599,0.004499497487437186,0.9751005025125628
219,0.10759334006054493,2.122351160443996,0.023057517658930368,0.0019065326633165831,0.969824120603015
220,0.2958375378405651,3.7595862764883967,0.02778002018163471,0.0024251256281407037,0.9572613065326633
221,0.1662209889001009,3.5224520686175578,0.010544904137235116,0.0033296482412060306,0.9524371859296482
222,0.2255549949545913,4.264127144298689,0.046791120080726535,0.0016050251256281406,0.979070351758794
223,0.3502270433905146,3.524974772956609,0.011634712411705349,0.004801005025125629,0.9718844221105527
224,0.3908425832492432,2.8514127144298684,0.02539858728557013,0.0028552763819095477,0.9767587939698492
225,0.3350403632694248,2.4099394550958637,0.015025227043390516,0.004189949748743719,0.967211055276382
226,0.15597880928355196,2.4326437941473262,0.01058526740665994,0.0026020100502512564,0.9407286432160804
227,0.276765893037336,4.392785065590313,0.02923309788092836,0.0015125628140703518,0.9365075376884423
228,0.3622351160443996,2.0769424823410696,0.01676084762865792,0.0013437185929648242,0.9608291457286432
229,0.30466700302724514,2.023965691220989,0.03653884964682138,0.00202713567839196,0.9315829145728644
230,0.3692986881937437,4.402875882946518,0.046831483350151366,0.004218090452261307,0.9622361809045226
231,0.2018920282542886,2.568869828456105,0.015146316851664985,0.00469246231155779,0.9561557788944723
232,0.2389757820383451,2.384712411705348,0.04178607467204844,0.0037396984924623114,0.9755527638190955
233,0.26405146316851663,3.6687689202825426,0.026125126135216958,0.00392462311557789,0.9705276381909548
234,0.20436427850655906,4.069878910191726,0.0199899091826438,0.004507537688442212,0.979824120603015
235,0.2552219979818365,4.483602421796165,0.019101917255297682,0.001436180904522613,0.9632412060301507
236,0.30678607467204844,4.122855701311806,0.015509586276488397,0.0028311557788944725,0.9633417085427136
237,0.19871342078708376,2.208123107971746,0.010625630676084763,0.004764824120603016,0.942035175879397
238,0.1725782038345106,4.201059535822401,0.03306760847628658,0.003828140703517588,0.9412814070351759
239,0.3890766902119072,2.6193239152371346,0.04840565085771948,0.0014683417085427136,0.9695226130653266
240,0.35764379414732594,3.845358224016145,0.010504540867810292,0.0039085427135678395,0.9632914572864322
241,0.11289101917255298,3.7444500504540867,0.04130171543895056,0.0031286432160804022,0.9775125628140704
242,0.3950807265388496,3.4291120080726536,0.0458627648839556,0.0026663316582914575,0.9682663316582915
243,0.38872351160443996,2.821140262361252,0.01994954591321897,0.0015608040201005027,0.9457537688442211
244,0.3498738647830474,3.7469727547931377,0.03246215943491424,0.0023768844221105532,0.9414321608040201
245,0.27394046417759843,3.7898587285570136,0.01781029263370333,0.0010904522613065326,0.9777135678391959
246,0.12489909182643795,4.380171543895056,0.03766902119071645,0.004981909547738694,0.9540954773869347
247,0.3085519677093844,2.1147830474268416,0.04884964682139254,0.001299497487437186,0.9735929648241206
248,0.10829969727547932,2.59409687184662,0.03682139253279517,0.0033216080402010055,0.9326884422110553
249,0.19800706357214934,3.638496468213925,0.04893037336024218,0.002023115577889447,0.9352010050251257
250,0.21919778002018164,3.8024722502522703,0.019344096871846617,0.0027668341708542714,0.9664572864321608
251,0.4339303733602422,3.0860242179616546,0.012563067608476287,0.0043507537688442215,0.9515829145728644
252,0.10653380423814328,3.64606458123108,0.043481331987891024,0.00185427135678392,0.9415829145728644
253,0.2926589303733602,3.951311806256306,0.013773965691220993,0.003795979899497488,0.9394723618090453
254,0.2241422805247225,3.217204843592331,0.02233097880928355,0.004792964824120604,0.9774120603015075
255,0.3145560040363269,2.3973259334006056,0.035529767911200806,0.00475678391959799,0.9735427135678392
256,0.35446518668012106,2.7050958627648845,0.0396468213925328,0.0048974874371859305,0.9518844221105528
257,0.2333249243188698,3.5022704339051463,0.023824419778002016,0.004093467336683417,0.9471105527638192
258,0.4356962663975782,3.3862260343087787,0.02003027245206862,0.003574874371859297,0.952889447236181
259,0.10370837537840566,4.137991927346115,0.04243188698284561,0.0047728643216080405,0.9590201005025126
260,0.2626387487386478,4.296922300706357,0.012320887991927348,0.0026341708542713567,0.9557537688442211
261,0.14856205852674068,3.149091826437941,0.034561049445005036,0.0034864321608040205,0.9625879396984924
262,0.4335771947527749,4.026992936427852,0.04428859737638749,0.004973869346733669,0.948819095477387
263,0.25910696266397576,2.6697780020181634,0.02979818365287588,0.002650251256281407,0.9656030150753769
264,0.11889505549949547,2.061806256306761,0.035852674066599394,0.003277386934673367,0.9594723618090453
265,0.2725277497477296,3.8705852674066605,0.021039354187689204,0.0041256281407035175,0.9409296482412061
266,0.3424571140262361,2.4301210898082743,0.03875882946518668,0.0018020100502512564,0.9505778894472362
267,0.2425075681130172,3.6612008072653883,0.03835519677093845,0.004700502512562815,0.9567085427135679
268,0.10335519677093843,2.172805247225025,0.017487386478304744,0.004712562814070353,0.9786180904522613
269,0.43710898082744704,3.527497477295661,0.02588294651866801,0.004181909547738694,0.9466080402010051
270,0.2386226034308779,3.06079717457114,0.044611503531786084,0.003804020100502513,0.9792713567839196
271,0.4286326942482341,2.9094349142280524,0.02124117053481332,0.004636180904522613,0.9740954773869347
272,0.19977295660948527,3.9714934409687186,0.02212916246215944,0.002762814070351759,0.9431407035175879
273,0.3749495459132189,2.2106458123107973,0.028183652875882943,0.0019748743718592966,0.9768592964824121
274,0.28559535822401616,4.465943491422805,0.029878910191725533,0.0017778894472361812,0.9652010050251256
275,0.3470484359233097,4.337285570131181,0.028869828456104942,0.002364824120603015,0.9628391959798995
276,0.1941220988900101,2.3922805247225023,0.03565085771947528,0.0028592964824120607,0.9539447236180905
277,0.37247729566094856,2.8968213925327952,0.020797174571140255,0.0046763819095477395,0.933391959798995
278,0.3368062563067608,2.5613017154389506,0.023380423814328963,0.003747738693467337,0.9499748743718593
279,0.4176841574167508,2.3720988900100908,0.03674066599394552,0.0031366834170854273,0.9624371859296482
280,0.1358476286579213,3.2777497477295663,0.03084762865792129,0.0022,0.977462311557789
281,0.12030776992936427,2.1097376387487388,0.01732593340060545,0.001657286432160804,0.9783668341708542
282,0.33539354187689197,3.9765388496468215,0.01898082744702321,0.0035105527638190958,0.9583165829145729
283,0.4303985872855701,2.478052472250252,0.01559031281533804,0.0031889447236180908,0.9337437185929649
284,0.11606962663975785,3.330726538849647,0.017850655903128156,0.0013356783919597991,0.9330904522613066
285,0.390489404641776,2.427598385469224,0.04097880928355197,0.004061306532663317,0.9483165829145729
286,0.2089556004036327,3.837790110998991,0.0186175580221998,0.0013798994974874373,0.973140703517588
287,0.16939959636730575,2.0214429868819366,0.0422300706357215,0.0046723618090452265,0.9680653266331658
288,0.17222502522704342,3.1869323915237127,0.03883955600403633,0.0013557788944723618,0.967964824120603
289,0.21036831483350152,2.2484863773965693,0.03859737638748738,0.004937688442211056,0.9445477386934674
290,0.2259081735620585,3.948789101917256,0.02023208879919273,0.0031809045226130657,0.9605778894472362
291,0.24780524722502525,2.195509586276488,0.014661957618567104,0.0038723618090452266,0.974748743718593
292,0.2170787083753784,2.6268920282542885,0.04590312815338043,0.004197989949748744,0.9545979899497488
293,0.1210141271442987,3.5350655903128145,0.02842583249243188,0.0014723618090452262,0.9723869346733668
294,0.33080221997981835,3.424066599394552,0.03750756811301716,0.002975879396984925,0.9498241206030151
295,0.2573410696266397,4.090060544904136,0.03573158425832492,0.00408140703517588,0.9738442211055276
296,0.35552472250252265,3.6662462159434916,0.0375882946518668,0.001677386934673367,0.9798743718592965
297,0.2644046417759839,4.488647830474269,0.02325933400605449,0.0046643216080402014,0.956356783919598
298,0.2951311806256307,3.7621089808274473,0.026044399596367302,0.0011185929648241206,0.9435929648241206
299,0.2605196770938446,3.282795156407669,0.03855701311806256,0.0022924623115577894,0.9685678391959799
300,0.44381937436932384,3.615792129162462,0.015388496468213926,0.0016251256281407038,0.9381155778894473
301,0.3919021190716449,3.088546922300706,0.01458123107971746,0.002786934673366834,0.9473618090452262
