U in s3,Po  in s3,In  in s3,Re  in s3,group,decisions,goals
0.05276608147831664,5.867504982877791,1.0,0.7814999999999999,10,"[0.00579416 0.00549431 0.00558919 0.00587326 0.00595083 0.00579258
 0.00549698 0.00558777 0.00596503 0.00586297 0.00559201 0.0064252
 0.00569079 0.00598904 0.00585556 0.00638455 0.00571249 0.00604373
 0.00602256 0.00599397 0.00625787 0.00568103 0.00593793 0.00625334
 0.00577404 0.00542357 0.00580075 0.00624042 0.00580172 0.00563297
 0.00583475 0.00597366 0.00565626 0.0057298  0.00575265 0.00567244
 0.00545293 0.0056812  0.00584909 0.0056649  0.00577615 0.00624967
 0.0062344  0.00604115 0.00596406 0.00613845 0.00589948 0.00568109
 0.00086315 0.00578476 0.00568114 0.00593391 0.00561365 0.00621029
 0.00588134 0.00618577 0.0056134  0.0055868  0.00568115 0.0063804
 0.00596864 0.00622496 0.00558801 0.00596951 0.0055873  0.00591029
 0.00633817 0.00559016 0.00550039 0.005863   0.00592437 0.00583691
 0.00593325 0.00609518 0.0059924  0.00604386 0.00589472 0.00598285
 0.00587644 0.00638972 0.00558145 0.00564791 0.00597509 0.00561604
 0.00558683 0.00542915 0.00555674 0.00635925 0.00551838 0.00551651
 0.00604706 0.00645742 0.0057862  0.00617135 0.00580522 0.00118013
 0.0059847  0.00619282 0.00592475 0.00589314]",[[-0.45396431  0.02601684 -0.25       -0.        ]]
0.05182831433413745,5.390232117917897,1.0,0.8001,11,"[0.00567032 0.00555255 0.00592526 0.00604123 0.00554602 0.00559122
 0.00552533 0.00569234 0.00566866 0.00593063 0.00557418 0.00588275
 0.00562302 0.00587753 0.0062577  0.00551243 0.00541961 0.00600151
 0.00606999 0.00596951 0.00591089 0.00587416 0.00601974 0.0059673
 0.00580914 0.00566517 0.00652062 0.00578291 0.00582194 0.00574624
 0.00568802 0.00561627 0.00598055 0.00120257 0.00557329 0.00603437
 0.00558807 0.00533121 0.00553538 0.00593819 0.00556614 0.00576049
 0.00598615 0.00605157 0.00558292 0.00580499 0.00579386 0.00575024
 0.00608269 0.00580055 0.00581101 0.00567727 0.00094572 0.00534765
 0.00578119 0.00564184 0.00553707 0.00604611 0.00573152 0.00570953
 0.00565362 0.00634714 0.00588151 0.00560756 0.00566872 0.00602284
 0.00539933 0.00595081 0.00622042 0.00593372 0.00529426 0.00583585
 0.00557205 0.00585823 0.00622874 0.00561094 0.00580164 0.00584038
 0.00583098 0.00610075 0.00575714 0.00554898 0.00599994 0.00591924
 0.00575003 0.00599608 0.00517933 0.00632641 0.00599796 0.00623811
 0.00548935 0.00374629 0.0057856  0.00578849 0.00573166 0.00547381
 0.00554591 0.00579362 0.00603492 0.00583393]",[[-0.45396431  0.02601684 -0.         -0.25      ]]
0.045224102243857735,0.25573499094295216,1.0,0.9967000000000008,12,"[0.00377244 0.0150083  0.00012424 0.00389356 0.00348411 0.00354051
 0.0151262  0.00357483 0.0039483  0.00360216 0.01550922 0.00351669
 0.00058618 0.00029802 0.00348954 0.00357485 0.0098249  0.00389426
 0.00350951 0.00342917 0.00368936 0.00358834 0.00378019 0.00360198
 0.00331348 0.0152256  0.00351061 0.00365116 0.00053223 0.00362633
 0.00353704 0.00380096 0.00341531 0.00357677 0.00028943 0.00341844
 0.00375775 0.00363352 0.0003786  0.01397675 0.00341595 0.01523927
 0.00381036 0.0018293  0.00338937 0.01517965 0.00366826 0.00363265
 0.00038075 0.00367649 0.01507931 0.00332094 0.00388075 0.00376896
 0.00366891 0.00341741 0.00072728 0.00372982 0.00341466 0.00374947
 0.00366827 0.00053246 0.00351014 0.00394974 0.00341865 0.00020185
 0.00059458 0.0035983  0.00354622 0.00366826 0.00067526 0.00350996
 0.00371138 0.00151548 0.00377165 0.00369477 0.00353045 0.00341578
 0.00371285 0.00423111 0.00034437 0.01580915 0.01550989 0.00359249
 0.00066526 0.00182134 0.00348419 0.00370974 0.01545176 0.01522209
 0.00367799 0.00352164 0.00379866 0.0005095  0.00038217 0.00388375
 0.00359914 0.0038599  0.00380501 0.00350991]",[[-0.45396431  0.         -0.5        -0.        ]]
0.06779084529972597,6.621987166352063,1.0,0.6756,13,"[0.00870136 0.00879844 0.00860399 0.00879844 0.00860399 0.00860428
 0.00879844 0.00860428 0.00860428 0.00850692 0.00870155 0.00862117
 0.00860428 0.00850692 0.00870136 0.00860399 0.00870136 0.00860399
 0.00303668 0.00870136 0.00870136 0.00879844 0.00860428 0.00860447
 0.00870136 0.00879844 0.00267823 0.00879844 0.00694464 0.00850692
 0.00879931 0.00858624 0.00870136 0.00876323 0.00860428 0.00029464
 0.00029445 0.00029445 0.0003922  0.00443735 0.00029464 0.00850692
 0.00029464 0.00850692 0.00043321 0.00850692 0.00879844 0.00850692
 0.00879844 0.00283685 0.00029445 0.00029445 0.00879844 0.00870155
 0.00029445 0.00039201 0.0003922  0.00860428 0.00850692 0.00850692
 0.00029464 0.00870137 0.00029464 0.00860428 0.00870136 0.00029464
 0.00029464 0.00870137 0.00029445 0.00850692 0.00029464 0.00037973
 0.00874713 0.0003922  0.0003922  0.00528659 0.00029464 0.00039201
 0.0003922  0.00029464 0.00870155 0.00029464 0.00860554 0.00870136
 0.00860399 0.00029464 0.00860399 0.00029464 0.00029445 0.00039201
 0.0003922  0.00879902 0.0031336  0.00850692 0.00850692 0.00048966
 0.00879844 0.00029464 0.00039201 0.00664258]",[[-0.45396431  0.         -0.25       -0.25      ]]
0.05890585275481658,4.885943197592112,1.0,0.8109,14,"[0.007611   0.00828934 0.00777831 0.00778541 0.00485627 0.00820097
 0.00606962 0.00780069 0.00818088 0.00816913 0.00825427 0.0076951
 0.00795527 0.00828205 0.0080171  0.00761841 0.007611   0.00119881
 0.00759561 0.00823327 0.00590078 0.00067573 0.00769036 0.007611
 0.00080819 0.00807577 0.00382319 0.00792408 0.00057173 0.00096357
 0.00054407 0.00084223 0.00398149 0.0079751  0.00788006 0.00618372
 0.00826333 0.00789574 0.00709981 0.00769056 0.00787215 0.00769036
 0.007611   0.00778495 0.00468067 0.00804847 0.00394144 0.00769035
 0.0071527  0.00615315 0.00350356 0.00095702 0.00038275 0.007611
 0.00597418 0.00799036 0.00418468 0.00087325 0.00061841 0.00792397
 0.00779606 0.00788003 0.0080758  0.00114908 0.0081442  0.00709339
 0.00076146 0.00820908 0.00468223 0.00111494 0.00447445 0.00835986
 0.00083602 0.00057181 0.0010497  0.00203343 0.00769036 0.00818589
 0.00778528 0.00416956 0.0005753  0.00759592 0.00810166 0.00038716
 0.00367941 0.00326152 0.00047911 0.00791582 0.00783832 0.00759559
 0.00094975 0.00450681 0.00773158 0.00066717 0.00319945 0.00073593
 0.00047737 0.00076159 0.00817118 0.00788036]",[[-0.45396431  0.         -0.         -0.5       ]]
0.07180934727939153,2.2577140581962247,1.0,0.8918000000000007,15,"[0.01824771 0.00566948 0.02352974 0.01121163 0.00532876 0.00207757
 0.00223936 0.01085659 0.00681826 0.02596149 0.01121428 0.01487631
 0.01845191 0.01310601 0.00157889 0.00527867 0.00478524 0.0026697
 0.00182447 0.00648501 0.02025504 0.00909778 0.00117748 0.00641188
 0.00180364 0.00163493 0.00120653 0.00118996 0.00675116 0.00156262
 0.01125773 0.00581453 0.00111718 0.00133175 0.01083255 0.00637074
 0.00100713 0.00658397 0.00125579 0.00129648 0.00181574 0.00098845
 0.00578394 0.0083076  0.00157175 0.00129511 0.00076272 0.00160155
 0.01086361 0.00145819 0.00141042 0.00172901 0.00096291 0.001582
 0.00861797 0.00133343 0.00390872 0.0059564  0.00057805 0.00198318
 0.00717939 0.0017621  0.00123882 0.00098795 0.00102349 0.0094362
 0.00582338 0.00134125 0.00779978 0.00136168 0.00129871 0.0024489
 0.0016285  0.00170146 0.00278507 0.00526715 0.00886388 0.00108873
 0.00097378 0.00336718 0.00178193 0.01970214 0.00155023 0.00143655
 0.00588376 0.00151647 0.00296287 0.00145353 0.00129116 0.00148369
 0.0012796  0.00235125 0.00151648 0.0036804  0.00134113 0.00129571
 0.00674576 0.00157917 0.00862746 0.00225044]",[[-0.22698215  0.07805052 -0.         -0.        ]]
0.051214917948670585,2.0018360339936723,1.0,0.9178000000000004,16,"[0.00621801 0.00613715 0.00614035 0.00620225 0.00604659 0.00594175
 0.00586022 0.00614027 0.00621723 0.00604844 0.00605201 0.00614042
 0.00635508 0.00585384 0.00664677 0.00613152 0.00621503 0.00010246
 0.00612115 0.00587087 0.00604674 0.00605682 0.00614334 0.00595749
 0.00613603 0.00595401 0.0061316  0.00038098 0.00613981 0.00028776
 0.00621426 0.00619804 0.00125552 0.00595361 0.00416206 0.00589989
 0.00614347 0.00614028 0.0060491  0.00604867 0.00614056 0.00604748
 0.00621456 0.0060485  0.00605114 0.00621424 0.0061714  0.00620654
 0.00069302 0.0058652  0.0059509  0.00622022 0.00594445 0.00614558
 0.00253103 0.00645188 0.00637906 0.00612479 0.00038    0.00038019
 0.0059523  0.00604844 0.00614199 0.00585893 0.00604663 0.00035225
 0.00648978 0.00502201 0.00628124 0.00595419 0.00604789 0.00046618
 0.00617555 0.00604825 0.00586261 0.00614136 0.00593266 0.00613133
 0.00614609 0.0062204  0.00614063 0.00614129 0.00038034 0.00347858
 0.00625168 0.00613952 0.00614054 0.0019128  0.00614161 0.00586281
 0.00620985 0.0003803  0.00019392 0.00613868 0.00619018 0.00604743
 0.00621697 0.00604493 0.00586366 0.00614083]",[[-0.22698215  0.05203368 -0.25       -0.        ]]
0.07733302141025852,1.396367898913276,0.898989898989899,0.9332000000000006,17,"[0.02593592 0.03059326 0.00261236 0.00266612 0.0126082  0.03019517
 0.0097899  0.00382319 0.00388363 0.00388061 0.00465359 0.02993862
 0.00387305 0.005148   0.0029584  0.00324409 0.00125    0.02997997
 0.00355937 0.0028721  0.00441791 0.00190959 0.00266342 0.00381899
 0.00438833 0.01766814 0.00137448 0.00389593 0.00246261 0.00419616
 0.00377352 0.00303486 0.0026153  0.00267146 0.00300426 0.00318734
 0.00275053 0.00273232 0.00439921 0.00266136 0.0029505  0.00361311
 0.00505183 0.00191921 0.0030028  0.00218601 0.00289117 0.00255359
 0.0035714  0.00561401 0.00406313 0.00235036 0.00832099 0.00142992
 0.00396696 0.00106503 0.00411816 0.00510208 0.00225882 0.00279268
 0.00131534 0.00368848 0.00250623 0.00311668 0.00252926 0.00256588
 0.03067228 0.00282675 0.00192094 0.00311751 0.00289195 0.00307287
 0.00373252 0.00125753 0.00238721 0.00324593 0.0020218  0.00356158
 0.00276726 0.00255403 0.00243631 0.00374494 0.00205778 0.00254248
 0.00241398 0.03014031 0.00251163 0.00280907 0.0022881  0.00246815
 0.00393615 0.00319774 0.0022153  0.00239869 0.00125278 0.00216346
 0.00356948 0.00262501 0.00129407 0.00411301]",[[-0.22698215  0.05203368 -0.         -0.25      ]]
0.05021065934107793,2.567604317083334,1.0,0.8990000000000001,18,"[0.00561806 0.00606147 0.00552618 0.00555892 0.00618006 0.00606892
 0.00563013 0.005911   0.00620085 0.00595211 0.00697129 0.00544792
 0.00571855 0.00536647 0.00542984 0.00587112 0.00349098 0.00575315
 0.00540234 0.00576585 0.00599755 0.00586374 0.00531811 0.00550322
 0.00559919 0.00549554 0.005317   0.00424689 0.00550431 0.00584609
 0.0054994  0.00548778 0.00597178 0.0017025  0.00129624 0.00552238
 0.00556547 0.00560414 0.0053923  0.00549672 0.00404563 0.0053378
 0.00503686 0.0056249  0.00571503 0.00539808 0.00575113 0.00448349
 0.00543382 0.00545019 0.00404673 0.00535168 0.00555769 0.0056116
 0.00377062 0.00598159 0.00586139 0.00532485 0.00438182 0.00534721
 0.00533665 0.00576071 0.00540077 0.0055654  0.00606485 0.00158644
 0.00543408 0.00587641 0.00439779 0.00556417 0.00527658 0.00545796
 0.00621177 0.0056243  0.00570214 0.00560671 0.00599546 0.00597393
 0.00603323 0.00543625 0.0052524  0.00595712 0.00553323 0.00561482
 0.00547038 0.00598545 0.00522859 0.00611006 0.00545409 0.00580047
 0.00586198 0.00602999 0.00599717 0.00563155 0.0059987  0.00577356
 0.00165561 0.00379614 0.00659763 0.00601251]",[[-0.22698215  0.02601684 -0.5        -0.        ]]
0.08757457932739321,1.6166804324955157,0.8686868686868687,0.9181000000000006,19,"[0.03086486 0.03011766 0.03086748 0.03086484 0.03086484 0.00019464
 0.00992242 0.00017388 0.00016949 0.00019462 0.00019338 0.00515165
 0.02649034 0.00501368 0.00019342 0.00019342 0.00110823 0.02636002
 0.0055664  0.00019341 0.00122784 0.02266496 0.00019462 0.00712906
 0.0070918  0.00889101 0.00019468 0.00019338 0.0001     0.00019465
 0.00019342 0.0001     0.00019462 0.00239739 0.0001934  0.02266676
 0.00019464 0.0001     0.00019461 0.00012496 0.00019341 0.02649034
 0.0001934  0.00019462 0.00019461 0.00019466 0.00019342 0.00019339
 0.00019339 0.0001     0.00019462 0.00019339 0.00019463 0.00019468
 0.02203373 0.00019342 0.0001934  0.0001     0.0001     0.00332541
 0.00893155 0.00019342 0.00019342 0.00017151 0.00010001 0.00019463
 0.00039436 0.0001934  0.00019341 0.0001947  0.02007666 0.00019462
 0.00019342 0.00019467 0.0115482  0.00019341 0.00019339 0.00019341
 0.00080298 0.00019342 0.00019462 0.00019342 0.0001     0.00019461
 0.00014177 0.00656672 0.00019342 0.00019461 0.00019338 0.00019463
 0.00019337 0.00019465 0.01127586 0.00019463 0.01230632 0.0001
 0.0001934  0.00019461 0.00019465 0.00019342]",[[-0.22698215  0.02601684 -0.25       -0.25      ]]
0.049857091901647055,0.9049347947223345,1.0,0.9697000000000007,20,"[0.00657809 0.00657818 0.00667582 0.00648658 0.00648662 0.00648664
 0.00046043 0.00654263 0.0020877  0.0066956  0.00648655 0.00657815
 0.00628633 0.0067585  0.00653466 0.00392519 0.00676205 0.00657811
 0.00657811 0.0043085  0.00657826 0.0050696  0.00179827 0.00648656
 0.00648646 0.00648654 0.00648652 0.00677251 0.00648657 0.0065781
 0.00648646 0.00647676 0.00667053 0.00685863 0.00037038 0.00164731
 0.00670317 0.0064602  0.00046223 0.00038066 0.00679456 0.00667047
 0.00657822 0.00667039 0.00648658 0.00507573 0.00648662 0.00013216
 0.00022233 0.00038013 0.00655381 0.00657815 0.00559003 0.00648669
 0.00648658 0.00028907 0.0037761  0.00676152 0.00046033 0.00020633
 0.00646805 0.00028908 0.00676201 0.00054421 0.0064867  0.00648653
 0.00019166 0.00676259 0.00046904 0.00028907 0.00657817 0.00648656
 0.00049022 0.0064866  0.00674419 0.00028136 0.00351491 0.00667039
 0.00657839 0.00019938 0.00648662 0.00028908 0.00514444 0.00295883
 0.00657806 0.00647146 0.00672135 0.00663035 0.00019901 0.00672235
 0.00657824 0.00648658 0.00059705 0.00667042 0.00038066 0.00648659
 0.00648647 0.00667049 0.00648662 0.00648667]",[[-0.22698215  0.02601684 -0.         -0.5       ]]
